epoch,lr,train_loss,train_acc,test_loss,test_acc,time_sec
1,0.1,2.273831356124878,0.13195037109375,2.289454773712158,0.1112,255.26588034629822
2,0.09990134628777145,2.2369337107849123,0.15097029296875,2.1960357666015624,0.2186,214.11355257034302
3,0.09960577449221733,2.1993401205444334,0.177267109375,2.072613148880005,0.2513,212.35906219482422
4,0.0991144511001808,2.181643111190796,0.1930348046875,1.9634587411880493,0.2908,214.46925926208496
5,0.0984293151406259,2.1408786598205567,0.219220546875,1.8692336471557618,0.3341,182.4143877029419
6,0.0975530705321762,2.1160707880401612,0.2399909765625,1.806342003250122,0.3763,182.7231583595276
7,0.09648917541198312,2.086678378601074,0.2593999609375,1.7303836915969848,0.4111,180.54959774017334
8,0.09524182848803865,2.042128468208313,0.28820140625,1.6415962755203246,0.4619,180.95391702651978
9,0.09381595246879296,2.0017306811523436,0.31891833984375,1.561220008087158,0.5242,182.149920463562
10,0.09221717463547324,1.9809138732910156,0.33180767578125,1.5050087825775147,0.5574,181.2942807674408
11,0.09045180463377549,1.941865634727478,0.35388349609375,1.465380224609375,0.5756,181.0048007965088
12,0.08852680957257557,1.912663029937744,0.37058162109375,1.399800797843933,0.6065,177.89995121955872
13,0.08644978652793345,1.8957622463989259,0.3813728125,1.3150091438293456,0.6367,182.8368945121765
14,0.08422893256090477,1.9218023629760743,0.36820162109375,1.3197934362411499,0.6293,208.58709979057312
15,0.08187301236748572,1.8875607949066162,0.3888341015625,1.275991001701355,0.6513,215.96148920059204
16,0.07939132368836219,1.8698593434143067,0.3959167578125,1.214843437576294,0.6813,204.0812668800354
17,0.07679366061497492,1.8268352899551392,0.41979875,1.160410562324524,0.7046,205.23419570922852
18,0.07409027493671524,1.7921719850921631,0.4367823828125,1.1191336818695068,0.7266,210.64566326141357
19,0.0712918356817958,1.7826459561538697,0.442372421875,1.0793709800720215,0.7452,205.02377033233643
20,0.06840938701147047,1.7585608771514893,0.45626232421875,1.0419492429733277,0.7637,211.22030639648438
21,0.06545430463377548,1.743034066543579,0.4651098046875,1.0078335235595703,0.7818,205.12535858154297
22,0.0624382509088069,1.731516011428833,0.4689228515625,0.9811191066741943,0.7944,198.80834865570068
23,0.059373128822713304,1.7089280785369874,0.48219462890625,0.9495639976501464,0.8101,198.46395015716553
24,0.056271035012047395,1.6944057071685792,0.4887905078125,0.9217348049163818,0.8242,182.65591311454773
25,0.05314421202386802,1.6758440438461304,0.50088986328125,0.9004822381019593,0.834,182.18919444084167
26,0.050004999999999994,1.6592851286697388,0.5063690625,0.8796934650421142,0.8429,181.82214450836182
27,0.04686578797613197,1.653353805885315,0.507111015625,0.8631464126586914,0.8491,180.59214544296265
28,0.04373896498795261,1.6379784788131715,0.51508306640625,0.8444466950416565,0.8587,179.28576135635376
29,0.0406368711772867,1.6244299933624267,0.52105876953125,0.8277777794837952,0.8679,178.43076920509338
30,0.03757174909119308,1.604116420288086,0.53145138671875,0.8105262467384339,0.8747,179.86120796203613
31,0.03455569536622452,1.5972506646347047,0.535929765625,0.7991091691970825,0.8817,178.279235124588
32,0.03160061298852954,1.580778069229126,0.543248515625,0.7873952107429505,0.8877,177.85686135292053
33,0.028718164318204193,1.5569049620056152,0.5542988671875,0.7754586498260498,0.8936,179.48885917663574
34,0.025919725063284736,1.545118325691223,0.56013478515625,0.7630729923248291,0.8982,177.898907661438
35,0.02321633938502505,1.5532777155303954,0.5537948828125,0.752345894241333,0.9033,177.16296935081482
36,0.02061867631163781,1.5456959002685546,0.55852912109375,0.7448054138183594,0.9071,177.45047807693481
37,0.018136987632514253,1.5110989695358277,0.57307564453125,0.7382287914276123,0.9102,177.72065615653992
38,0.015781067439095204,1.5067357344818115,0.5754780078125,0.7294712800979615,0.9135,179.05951142311096
39,0.013560213472066538,1.5046113981628417,0.57633205078125,0.7235113070487976,0.9158,178.62885284423828
40,0.01148319042742442,1.4866342945098876,0.5853500390625,0.7168962323188782,0.9179,178.49386405944824
41,0.009558195366224506,1.471207910232544,0.59032728515625,0.7102635959625244,0.9209,177.87879610061646
42,0.007792825364526766,1.4476711374664306,0.60172234375,0.7040902857780457,0.9212,178.53674244880676
43,0.0061940475312070396,1.4480099645996094,0.59914443359375,0.7006682402610779,0.924,179.3225085735321
44,0.004768171511961362,1.4498496970748902,0.596499296875,0.6963399736404419,0.9241,179.07951140403748
45,0.0035208245880168736,1.4206911750030518,0.61111298828125,0.6906771329879761,0.9268,178.79355692863464
46,0.002456929467823799,1.4292345636749269,0.6068232421875,0.6882796840667724,0.9277,179.10064029693604
47,0.0015806848593740946,1.4254135174942018,0.60804091796875,0.6872568756103515,0.9288,179.76331996917725
48,0.0008955488998192072,1.4191548927688598,0.60797037109375,0.6850624222755433,0.9293,178.52560138702393
49,0.0004042255077826841,1.4136238130187988,0.61419978515625,0.684214559841156,0.9299,179.32778024673462
50,0.00010865371222856339,1.4041005909347535,0.61811345703125,0.6833746222496033,0.9295,173.05466222763062
