epoch,lr,train_loss,train_acc,test_loss,test_acc,time_sec
1,0.1,2.213407133560181,0.18201748046875,2.2574838245391846,0.156,174.99690508842468
2,0.09990134628777145,2.12441756401062,0.2424565625,2.1487780437469484,0.2311,171.85864114761353
3,0.09960577449221733,2.04571347946167,0.29223611328125,1.946341015625,0.3713,173.4818606376648
4,0.0991144511001808,1.9885650566864013,0.32432548828125,1.7535974983215332,0.4633,172.83782291412354
5,0.0984293151406259,1.939323410873413,0.35190099609375,1.5951290662765503,0.5354,173.14798736572266
6,0.0975530705321762,1.892614680519104,0.3777490234375,1.4432540241241456,0.5975,171.6890013217926
7,0.09648917541198312,1.867951304397583,0.3925705859375,1.3368655012130737,0.6432,170.4092833995819
8,0.09524182848803865,1.8243831893157958,0.41738376953125,1.258349027633667,0.6751,170.21918201446533
9,0.09381595246879296,1.8087422813415528,0.4245369921875,1.2012322832107545,0.7069,172.49367094039917
10,0.09221717463547324,1.8001573076629638,0.43050025390625,1.1500590873718262,0.7312,171.4088978767395
11,0.09045180463377549,1.766542624130249,0.44990873046875,1.1036333660125732,0.7545,180.3708062171936
12,0.08852680957257557,1.7592537549591065,0.454177890625,1.0678451318740845,0.7732,179.5409905910492
13,0.08644978652793345,1.7419404570388795,0.46249005859375,1.0423820446014405,0.7867,178.1516683101654
14,0.08422893256090477,1.7357697961425782,0.4662733203125,1.0180697469711304,0.8012,179.637953042984
15,0.08187301236748572,1.7169725774002076,0.4764966015625,0.9864554494857788,0.8163,177.62497353553772
16,0.07939132368836219,1.7083177234649658,0.4810284765625,0.9647594324111939,0.8271,175.94247221946716
17,0.07679366061497492,1.690942751312256,0.49016931640625,0.9388337957382202,0.8385,178.58716416358948
18,0.07409027493671524,1.6821189832305907,0.49221419921875,0.9236615139007568,0.845,180.43074202537537
19,0.0712918356817958,1.6861352028656005,0.4916896484375,0.9138625242233276,0.8481,179.9963231086731
20,0.06840938701147047,1.6741676282882691,0.49731861328125,0.9007379833221436,0.8546,181.12330055236816
21,0.06545430463377548,1.661396120262146,0.5039233984375,0.8928690393447876,0.8581,176.22273564338684
22,0.0624382509088069,1.6573826942062377,0.50606396484375,0.8813737237930298,0.865,176.44161534309387
23,0.059373128822713304,1.64521177318573,0.50996396484375,0.8663943161964417,0.8716,175.31986546516418
24,0.056271035012047395,1.6357811708068848,0.51586115234375,0.8565857601165772,0.876,177.2040512561798
25,0.05314421202386802,1.6251264168548585,0.52087099609375,0.8478037124633789,0.8802,177.7956247329712
26,0.050004999999999994,1.6152537548065184,0.5243451171875,0.836877075958252,0.8848,180.61232471466064
27,0.04686578797613197,1.6152262411880494,0.52223072265625,0.8288153409957886,0.8875,181.29087734222412
28,0.04373896498795261,1.6075097010803223,0.52807716796875,0.8200913520812988,0.8894,179.6080322265625
29,0.0406368711772867,1.5969449729156495,0.53282875,0.8145656112670898,0.8911,179.40016722679138
30,0.03757174909119308,1.582779271736145,0.5380454296875,0.804686690235138,0.8953,177.68130040168762
31,0.03455569536622452,1.5800584007644654,0.541834921875,0.7979128471374511,0.8979,178.75236892700195
32,0.03160061298852954,1.5634952640533448,0.5482828125,0.7911612068176269,0.9014,177.6567451953888
33,0.028718164318204193,1.5450813612365724,0.55616994140625,0.7822258358001709,0.9044,176.56421041488647
34,0.025919725063284736,1.5367107413864136,0.5613637109375,0.7750492525100708,0.9074,176.1315290927887
35,0.02321633938502505,1.5492306788635255,0.55279080078125,0.7669582741737365,0.9105,176.4132046699524
36,0.02061867631163781,1.5453183130264283,0.55564619140625,0.7661496978759765,0.9132,175.82417750358582
37,0.018136987632514253,1.5127799800109862,0.5705634375,0.757092183303833,0.9132,176.39570307731628
38,0.015781067439095204,1.5131397715377808,0.5707001171875,0.7494790935516358,0.9156,178.1568853855133
39,0.013560213472066538,1.5097837413024902,0.57175044921875,0.7454381980895997,0.9187,179.49188327789307
40,0.01148319042742442,1.4979739794540405,0.57695330078125,0.7411896074295043,0.9183,179.79954290390015
41,0.009558195366224506,1.4855202438354491,0.58349171875,0.7359895120620727,0.9207,180.8694941997528
42,0.007792825364526766,1.4626775496292115,0.59395841796875,0.7294201249122619,0.9237,178.9324939250946
43,0.0061940475312070396,1.4638785605239868,0.5913059375,0.7263680314064026,0.926,180.12952089309692
44,0.004768171511961362,1.466590144882202,0.5898536328125,0.7226171566009522,0.9278,178.91838765144348
45,0.0035208245880168736,1.4424357331085205,0.6007859375,0.7168208728790283,0.9291,176.9453990459442
46,0.002456929467823799,1.4480080293273925,0.59787828125,0.7139753595352173,0.93,175.64905214309692
47,0.0015806848593740946,1.445939192276001,0.59902099609375,0.7123635641098023,0.9301,177.26952600479126
48,0.0008955488998192072,1.4417556169509889,0.598433125,0.7100705192565918,0.9309,178.4191379547119
49,0.0004042255077826841,1.4356095961761475,0.60314095703125,0.7085153532981873,0.9309,177.4132161140442
50,0.00010865371222856339,1.4252436935424804,0.60856005859375,0.7076017265319824,0.9313,176.01557278633118
