step,grad_norm
0,0.17194169999967748
1,39.74390339514357
2,0.10942872686432444
3,0.13434448173293012
4,0.11444436714049047
5,0.1235836037599887
6,0.7110305814005257
7,0.11270482743747776
8,0.11862207710478781
9,0.11001524042028915
10,0.09676315693013918
11,0.08857640836651397
12,0.07819804587992447
13,0.08921868043375464
14,0.10764002399655465
15,0.10040161362185049
16,0.0998171160663988
17,0.1001281404912202
18,0.0739649554968761
19,0.12040110107115198
20,0.11316501700625482
21,0.06036977702116962
22,0.09749582753552852
23,0.08454623706875265
24,0.07986921479432908
25,0.15150701407168096
26,0.09670516855315618
27,0.11976832031935963
28,0.1406903369428045
29,0.1396193507445498
30,0.13456915869039104
31,0.13182248162221946
32,0.06719036073778233
33,0.09986968926702292
34,0.1251685312542522
35,0.1105617595909994
36,0.12132034503829757
37,0.06267220649853267
38,0.08927669943547546
39,0.11224625934240579
40,0.09273101400294335
41,0.09057170368728404
42,0.10014501314820433
43,0.12442742556536619
44,0.11598832905592084
45,0.08443500013673724
46,0.06863624550052352
47,0.08678108672370716
48,0.10061791899179785
49,0.10672975246990958
50,0.12817094569263685
51,0.11176523659065413
52,0.07603238018230743
53,0.07984079851683469
54,0.11116761417639731
55,0.10089697336311926
56,0.11578365852696738
57,0.05927677845464736
58,0.09093275846667212
59,0.12328787001477289
60,0.08859074877336146
61,0.11222836790387786
62,0.0765472921156136
63,0.05123157720549691
64,0.0904959150105466
65,0.06464509984433454
66,0.08147526003953115
67,0.10974199301389448
68,0.0638319007119246
69,0.04257565205595779
70,0.06251738497053608
71,0.04353134450485185
72,0.09871053838479586
73,0.07328107260550162
74,0.1155439280747541
75,0.07166086602548564
76,0.04206812598802469
77,0.11125279696517883
78,0.08512851147394584
79,0.07134837052536053
80,0.08839904148617467
81,0.10464540257860896
82,0.11045314304241942
83,0.07236921831677409
84,0.09439229608618098
85,0.07805833555751833
86,0.0739674549168398
87,0.07628695256805842
88,0.07601243271275575
89,0.0827785995750315
90,0.12203002958463888
91,0.10734480219437752
92,0.08592015096723327
93,0.10852496800706578
94,0.09048969958096037
95,0.08409311711959974
96,0.09876216871383615
97,0.07790192715894245
98,0.09231790818087006
99,0.12893481696719117
100,0.14129633325075067
101,0.1088579959682879
102,0.06106763488201323
103,0.10995260189855625
104,0.08789257401602213
105,0.06175639815471052
106,0.06157713106212013
107,0.060786830132317685
108,0.10061374842719108
109,0.060764781697548016
110,0.09580659259046617
111,0.08906133414677733
112,0.09607449720044799
113,0.07660601312579865
114,0.048956941934212315
115,0.09499015492470825
116,0.07682869565123791
117,0.09345210568784353
118,0.08912250869000218
119,0.07852390941032072
120,0.11075847029959963
121,0.11724422624911397
122,0.13204844867382065
123,0.10647066164602079
124,0.09880570280968318
125,0.09383603566939437
126,0.05368887054678247
127,0.07090553346758352
128,0.11188375337129748
129,0.07993400711321255
130,0.09019322718678748
131,0.1317057024743052
132,0.08095227794758146
133,0.11686244981647706
134,0.061137864920793324
135,0.08268751864536168
136,0.08648700879004532
137,0.120731525738911
138,0.07572058684419603
139,0.12218127146035986
140,0.07440930026052286
141,0.09447673532738467
142,0.05766878552814751
143,0.1170217022457275
144,0.09504924147522728
145,0.13153492651419235
146,0.06862032998407543
147,0.07653068042511459
148,0.10865702146277237
149,0.11121626059779383
150,0.06958513691770557
151,0.054820925661612105
152,0.08086054650359685
153,0.1053636960237436
154,0.11670723495428953
155,0.09796345380393101
156,0.054721430174057284
157,0.07025767931164284
158,0.0850240397127474
159,0.10012304982114463
160,0.09553575965004306
161,0.07569405683293082
162,0.10774258992525541
163,0.052057847634231526
164,0.07576826356854982
