step,loss
0,2.3029470443725586
1,5.903581142425537
2,2.3032469749450684
3,2.3023874759674072
4,2.3012845516204834
5,2.299365520477295
6,2.3461742401123047
7,2.3072972297668457
8,2.301703453063965
9,2.298146963119507
10,2.2966623306274414
11,2.3049843311309814
12,2.301323413848877
13,2.307617425918579
14,2.3069686889648438
15,2.301799774169922
16,2.3076493740081787
17,2.3062782287597656
18,2.302675724029541
19,2.303676128387451
20,2.3057096004486084
21,2.3024120330810547
22,2.306471586227417
23,2.3024561405181885
24,2.3031258583068848
25,2.307539463043213
26,2.304211139678955
27,2.304985523223877
28,2.3030002117156982
29,2.3068044185638428
30,2.300210952758789
31,2.303863286972046
32,2.301449775695801
33,2.3032565116882324
34,2.305748224258423
35,2.30416202545166
36,2.303875684738159
37,2.3024253845214844
38,2.3032567501068115
39,2.3031558990478516
40,2.301677703857422
41,2.3031070232391357
42,2.3011066913604736
43,2.303626298904419
44,2.3045990467071533
45,2.3006880283355713
46,2.301928997039795
47,2.302414655685425
48,2.3018932342529297
49,2.302112102508545
50,2.3044962882995605
51,2.302186965942383
52,2.303666114807129
53,2.3040966987609863
54,2.3054537773132324
55,2.301987648010254
56,2.300128936767578
57,2.3032283782958984
58,2.299877166748047
59,2.3024675846099854
60,2.3028688430786133
61,2.2990550994873047
62,2.303316593170166
63,2.3029754161834717
64,2.30399227142334
65,2.3025567531585693
66,2.2989919185638428
67,2.3013367652893066
68,2.305103063583374
69,2.3019649982452393
70,2.302382469177246
71,2.301999568939209
72,2.304321527481079
73,2.3007044792175293
74,2.3003315925598145
75,2.302762269973755
76,2.302579641342163
77,2.3043479919433594
78,2.301708698272705
79,2.303809642791748
80,2.299494504928589
81,2.295820474624634
82,2.302306890487671
83,2.3060460090637207
84,2.3048276901245117
85,2.3068175315856934
86,2.303908109664917
87,2.3049521446228027
88,2.3008368015289307
89,2.300713300704956
90,2.301818609237671
91,2.3034286499023438
92,2.305814266204834
93,2.3036391735076904
94,2.303725481033325
95,2.3023319244384766
96,2.3066246509552
97,2.302074432373047
98,2.301422595977783
99,2.30879807472229
100,2.3040060997009277
101,2.305009365081787
102,2.3036208152770996
103,2.3057451248168945
104,2.300570011138916
105,2.302452564239502
106,2.301781415939331
107,2.3021240234375
108,2.3025999069213867
109,2.303542137145996
110,2.30234956741333
111,2.3043341636657715
112,2.302888870239258
113,2.301415205001831
114,2.3017191886901855
115,2.301407814025879
116,2.3040413856506348
117,2.3040194511413574
118,2.3040385246276855
119,2.3016958236694336
120,2.303518295288086
121,2.3048605918884277
122,2.3003523349761963
123,2.302173376083374
124,2.3021240234375
125,2.3038485050201416
126,2.3034493923187256
127,2.299731492996216
128,2.3047659397125244
129,2.297346353530884
130,2.3002331256866455
131,2.313333749771118
132,2.297915458679199
133,2.307117223739624
134,2.3005757331848145
135,2.303439140319824
136,2.3069491386413574
137,2.300757646560669
138,2.302772045135498
139,2.298142433166504
140,2.2986879348754883
141,2.29939341545105
142,2.301654100418091
143,2.306751251220703
144,2.3078625202178955
145,2.301584005355835
146,2.304260015487671
147,2.303844451904297
148,2.3101632595062256
149,2.306380033493042
150,2.3042171001434326
151,2.302788257598877
152,2.3049628734588623
153,2.301523447036743
154,2.3040637969970703
155,2.30440354347229
156,2.3022711277008057
157,2.3047046661376953
158,2.3008522987365723
159,2.3030970096588135
160,2.300990104675293
161,2.3018884658813477
162,2.3042523860931396
163,2.302095413208008
164,2.303882360458374
165,2.3028483390808105
166,2.3038110733032227
167,2.3043904304504395
168,2.303208589553833
169,2.3028507232666016
170,2.3015151023864746
171,2.3021297454833984
172,2.301560401916504
173,2.3015990257263184
174,2.302922487258911
175,2.302321195602417
176,2.3041698932647705
177,2.302421808242798
178,2.3032453060150146
179,2.3024299144744873
180,2.3026928901672363
181,2.3022642135620117
182,2.3033173084259033
183,2.3013222217559814
184,2.3029286861419678
185,2.3049089908599854
186,2.3018929958343506
187,2.3068556785583496
188,2.3030667304992676
189,2.3022754192352295
190,2.3015923500061035
191,2.302473545074463
192,2.3015315532684326
193,2.301767587661743
194,2.3026087284088135
195,2.3047473430633545
196,2.3028135299682617
197,2.301853895187378
198,2.3026812076568604
199,2.303351879119873
200,2.303105115890503
201,2.305469036102295
202,2.302363634109497
203,2.3028576374053955
204,2.303229808807373
205,2.3034746646881104
206,2.301867723464966
207,2.3022663593292236
208,2.3019754886627197
209,2.3013105392456055
210,2.303065299987793
211,2.3038642406463623
212,2.3026561737060547
213,2.3012936115264893
214,2.3036980628967285
215,2.302745819091797
216,2.3009607791900635
217,2.3030025959014893
218,2.303591728210449
219,2.3046152591705322
220,2.301184892654419
221,2.3041727542877197
222,2.3015527725219727
223,2.302335739135742
224,2.303236722946167
225,2.3064184188842773
226,2.3015427589416504
227,2.3022689819335938
228,2.3036184310913086
229,2.3041253089904785
230,2.304196357727051
231,2.3040831089019775
232,2.3023805618286133
233,2.304318428039551
234,2.3022119998931885
235,2.302595615386963
236,2.302715539932251
237,2.302877426147461
238,2.303239583969116
239,2.304093837738037
240,2.3016786575317383
241,2.3030552864074707
242,2.3017797470092773
243,2.3030624389648438
244,2.3027849197387695
245,2.30267071723938
246,2.30287766456604
247,2.301609992980957
248,2.302765369415283
249,2.303960084915161
250,2.3033504486083984
251,2.3033604621887207
252,2.303215503692627
253,2.302783489227295
254,2.3029658794403076
255,2.302610158920288
256,2.30232834815979
257,2.30185604095459
258,2.3019402027130127
259,2.301790237426758
260,2.302152395248413
261,2.301126718521118
262,2.302067518234253
263,2.3025896549224854
264,2.3031816482543945
265,2.302079916000366
266,2.303196430206299
267,2.3026649951934814
268,2.3022971153259277
269,2.3021717071533203
270,2.3016481399536133
271,2.303395986557007
272,2.3041303157806396
273,2.303297996520996
274,2.3024511337280273
275,2.302625894546509
276,2.3032522201538086
277,2.3040497303009033
278,2.302595615386963
279,2.3026256561279297
280,2.3014323711395264
281,2.303154230117798
282,2.30366849899292
283,2.3034396171569824
284,2.303074836730957
285,2.304356813430786
286,2.30373477935791
287,2.303264617919922
288,2.3034629821777344
289,2.3035728931427
290,2.3049819469451904
291,2.302626371383667
292,2.303210735321045
293,2.302903890609741
294,2.3027589321136475
295,2.3021695613861084
296,2.3027000427246094
297,2.303006649017334
298,2.3032431602478027
299,2.302133083343506
300,2.3022634983062744
301,2.3028194904327393
302,2.303457736968994
303,2.302753448486328
304,2.3028721809387207
305,2.3026928901672363
306,2.302370548248291
307,2.3017385005950928
308,2.3033499717712402
309,2.302678346633911
310,2.3020870685577393
311,2.303839683532715
312,2.3037638664245605
313,2.302844762802124
314,2.305032968521118
315,2.3016409873962402
316,2.302004098892212
317,2.3005833625793457
318,2.301949977874756
319,2.3027052879333496
320,2.303208351135254
321,2.3019700050354004
322,2.302337408065796
323,2.3021152019500732
324,2.3036370277404785
325,2.3030571937561035
326,2.3021535873413086
327,2.30442476272583
328,2.304093360900879
329,2.3037045001983643
330,2.301028251647949
331,2.301340341567993
332,2.303612470626831
333,2.3007850646972656
334,2.30293869972229
335,2.303701639175415
336,2.3034188747406006
337,2.3028032779693604
338,2.3030314445495605
339,2.3033432960510254
340,2.302906036376953
341,2.3033721446990967
342,2.30342698097229
343,2.3005661964416504
344,2.303490161895752
345,2.3024699687957764
346,2.303290367126465
347,2.301934003829956
348,2.3010802268981934
349,2.302870035171509
350,2.3038997650146484
351,2.306089401245117
352,2.299908399581909
353,2.3025238513946533
354,2.3029162883758545
355,2.3053905963897705
356,2.302666187286377
357,2.3021767139434814
358,2.302194833755493
359,2.30267333984375
360,2.302638292312622
361,2.3031821250915527
362,2.302863121032715
363,2.3028857707977295
364,2.302666664123535
365,2.3032429218292236
366,2.3019745349884033
367,2.3031249046325684
368,2.301178455352783
369,2.3024964332580566
370,2.300508975982666
371,2.3012874126434326
372,2.3029160499572754
373,2.304555654525757
374,2.3036510944366455
375,2.303989887237549
376,2.30411958694458
377,2.3021914958953857
378,2.3034181594848633
379,2.302159309387207
380,2.305626392364502
381,2.302122116088867
382,2.302741289138794
383,2.3029944896698
384,2.304980993270874
385,2.3021509647369385
386,2.303086757659912
387,2.303023338317871
388,2.3027586936950684
389,2.303293228149414
390,2.30354642868042
391,2.301778793334961
392,2.302375555038452
393,2.302838087081909
394,2.3034582138061523
395,2.3031680583953857
396,2.3039398193359375
397,2.3031349182128906
398,2.30281400680542
399,2.3026223182678223
400,2.3011038303375244
401,2.3029541969299316
402,2.3032169342041016
403,2.301725387573242
404,2.301987886428833
405,2.3024187088012695
