step,epoch,loss,grad_norm,grad_change_norm,relative_grad_change,grad_cosine,param_distance,grad_diff_over_distance
1,1,2.3029470443725586,0.17194169759750366,nan,nan,nan,nan,nan
2,1,2.301161527633667,0.17331159114837646,0.2350597381591797,1.367089783585022,0.07295051217079163,0.3110569417476654,0.755680734330335
3,1,2.2992959022521973,0.21160823106765747,0.3048141896724701,1.7587640137107283,-0.24672335386276245,0.259562224149704,1.1743395660513853
4,1,2.3029356002807617,0.26094311475753784,0.3827984035015106,1.8089958106464654,-0.3048413097858429,0.24021092057228088,1.593592841607427
5,1,2.297957181930542,0.23271672427654266,0.3195320665836334,1.2245276786831893,0.1658901870250702,0.22864922881126404,1.3974771235550072
6,1,2.297008514404297,0.24019692838191986,0.3223492503166199,1.3851572177175355,0.0710456594824791,0.22413180768489838,1.4382128696716034
7,1,2.2967536449432373,0.27059051394462585,0.42754650115966797,1.7799832164301328,-0.39912450313568115,0.2214415818452835,1.9307417224668075
8,1,2.2867586612701416,0.24596334993839264,0.24177157878875732,0.8934961365177068,0.5654219388961792,0.2157755196094513,1.1204773332268545
9,1,2.2773101329803467,0.3260819911956787,0.4067918062210083,1.6538716289286395,0.008402744308114052,0.21523447334766388,1.8899937351673017
10,1,2.2837986946105957,0.3373137414455414,0.4237752854824066,1.2995973311105167,0.18421591818332672,0.21418511867523193,1.978546820159793
11,1,2.260359525680542,0.3928997814655304,0.37465986609458923,1.1107162859357351,0.4820808172225952,0.2130211889743805,1.758791545088455
12,1,2.259390115737915,0.4387720227241516,0.4740259051322937,1.2064804499583925,0.3543945550918579,0.21438364684581757,2.2111103720098435
13,1,2.264629602432251,0.47783586382865906,0.6753133535385132,1.539098480673942,-0.08394530415534973,0.21403801441192627,3.1551094107782442
14,1,2.2440185546875,0.5278394222259521,0.5730551481246948,1.1992719498530147,0.3539547920227051,0.2097538858652115,2.7320359084561123
15,1,2.2507286071777344,0.49580687284469604,0.5918956398963928,1.1213555012605687,0.332621693611145,0.21100859344005585,2.8050783631318588
16,1,2.258760690689087,0.597589910030365,0.6937928199768066,1.3993206991963731,0.20518751442432404,0.20893996953964233,3.320536618733699
17,1,2.194854736328125,0.8588079214096069,0.7578430771827698,1.268165784698396,0.5069402456283569,0.20500265061855316,3.696747700053819
18,1,2.097508192062378,1.2914562225341797,1.1950712203979492,1.3915465735749433,0.4405391812324524,0.20563280582427979,5.811675892869771
19,1,2.1511876583099365,2.1036951541900635,2.6867682933807373,2.0804176297253845,-0.20710374414920807,0.2065131813287735,13.010154006055107
20,1,2.1624302864074707,2.0578629970550537,1.4647763967514038,0.6962873845258516,0.7524356842041016,0.19605635106563568,7.471200952085225
21,1,2.145420551300049,4.041407108306885,5.500326156616211,2.6728339857827708,-0.5823138952255249,0.19933411478996277,27.593501305003812
22,1,2.1515719890594482,1.7894370555877686,5.514345645904541,1.3644618070198247,-0.7517415285110474,0.18572096526622772,29.691562489835935
23,1,2.0118296146392822,2.195070505142212,1.8352402448654175,1.025596423821445,0.5922075510025024,0.17783577740192413,10.31985954495139
24,1,2.151003360748291,1.8877043724060059,2.439237117767334,1.1112340638043388,0.2934475541114807,0.18014855682849884,13.54014242853993
25,1,2.1515064239501953,3.809298515319824,5.101743221282959,2.7026176851928048,-0.5530377626419067,0.17919938266277313,28.469647302609403
26,1,2.1563374996185303,2.3719513416290283,4.975745677947998,1.3062104893947735,-0.25572192668914795,0.173783540725708,28.63185809853452
27,1,1.9984617233276367,1.6966606378555298,2.8524587154388428,1.2025789337982815,0.04575704038143158,0.17330549657344818,16.45913587174363
28,1,2.0671467781066895,2.1887905597686768,1.532291293144226,0.9031218494465933,0.7164874076843262,0.17158326506614685,8.930307349872285
29,1,2.179072380065918,4.952642917633057,4.368553161621094,1.9958753669335956,0.4720912575721741,0.1711653769016266,25.522411370065207
