epoch,train_loss,train_accuracy,val_loss,val_accuracy,mean_grad_norm,mean_grad_change_norm,mean_relative_grad_change,mean_grad_cosine,mean_grad_diff_over_distance
1,1.8422970446014404,0.26416,1.5802020147323608,0.3696,2.430965104180834,3.105120174586773,1.4170288225562564,0.18513235290272115,12.881446365464717
2,1.4383767301940917,0.4496,1.2975326946258545,0.5107,3.76945480056431,4.720719585638217,1.3204053506292122,0.20951195014759783,21.694649848768574
3,1.1409163578987123,0.58618,1.1285996446609496,0.6028,4.579691919829229,5.7830797613734175,1.3006676560940555,0.20939939877118371,26.596497817060047
4,0.946487486038208,0.66246,0.9546660396575928,0.6686,4.784793336068273,6.12366083271973,1.3134784575194876,0.18460075596175954,28.30221039173562
5,0.8270494449806214,0.70866,0.8544976845741272,0.7062,4.850175074604161,6.120643035835013,1.302509664795842,0.2041075801765046,26.437449221575424
6,0.7474468871688843,0.73894,0.8406530722618103,0.7224,4.849264775395699,6.106766471472542,1.2984807374291774,0.2041630252428791,26.585492839175295
7,0.6827539425086975,0.76366,0.8539608127593994,0.7054,4.893190990628489,6.215867565111126,1.30970306114167,0.19193365841882443,25.780867108913853
8,0.6225380244827271,0.7849,0.7922899421691895,0.7365,4.876578884051584,6.228325735272654,1.3189813356731677,0.18821905237620176,26.573392791293482
9,0.5670260209465027,0.80478,0.7895563574790955,0.7432,4.861247187075407,6.235956686536979,1.3182688070437163,0.18508447246754642,27.733833258775842
10,0.5217258361244201,0.82136,0.7882208200454712,0.7433,4.715119823470445,6.122787629247017,1.3298564537364281,0.16444635108027542,26.384864075967023
11,0.48946089007377624,0.83176,0.7627180112361908,0.7606,4.8479033321370855,6.303230977119387,1.3348919684295346,0.16645367939830247,25.766208586003238
12,0.44557182353019714,0.8481,0.7548014821052551,0.7588,4.745555480727759,6.205452529365754,1.3361757797339866,0.15597929037116526,31.3364030803083
13,0.4099090234851837,0.85998,0.7387334646701813,0.7674,4.920762378541405,6.396829524613403,1.3381574939617236,0.15776811102929209,32.40192940425071
14,0.38383257771492,0.86924,0.7863560401916504,0.7533,4.814282540470133,6.304630533813516,1.339855736570621,0.1606701667256215,36.04935551069144
15,0.35864640334129333,0.87834,0.7688204503059387,0.7676,4.826178023882229,6.248216657077565,1.3361020085292419,0.16642311749303396,34.452398093061724
16,0.3354729624462128,0.88746,0.7720749915122986,0.7678,4.8002974895565105,6.336212178935176,1.3570598514693633,0.13818615190970623,31.748892363310663
17,0.3041652958583832,0.89592,0.7774653696060181,0.7704,4.714508506952954,6.257267256831879,1.3596190329886058,0.13142742848028535,29.98409475045777
18,0.29494823652267455,0.9001,0.7950081735134125,0.7797,4.850549874098404,6.385972111426351,1.3699165559807758,0.1521235492057822,30.836034140212575
19,0.2695244015312195,0.90832,0.8383347505569458,0.7703,4.7744321536530006,6.381709027473274,1.3708685967924037,0.12423949826108602,27.712416990814326
20,0.2564267669773102,0.91324,0.8016945226192475,0.7779,4.769410555320018,6.368878515785003,1.3794262889778337,0.12540619493202518,33.04257137014993
