step,epoch,loss,grad_norm,grad_change_norm,relative_grad_change,grad_cosine,param_distance,grad_diff_over_distance
1,1,2.3029470443725586,0.17194169759750366,nan,nan,nan,nan,nan
2,1,2.3397178649902344,1.0163869857788086,1.0599159002304077,6.164391273519866,-0.1739976406097412,3.1105690002441406,0.3407466287186932
3,1,2.304847002029419,0.1317284107208252,1.0331649780273438,1.0165074843364532,-0.06361719965934753,2.5147082805633545,0.4108488392122681
4,1,2.303386688232422,0.15229254961013794,0.22874510288238525,1.7364902653037626,-0.29357412457466125,2.2779457569122314,0.1004172738477979
5,1,2.3028523921966553,0.13617390394210815,0.20032042264938354,1.315365874173618,0.038770727813243866,2.149341106414795,0.09320085213623189
6,1,2.3014254570007324,0.12811145186424255,0.20459692180156708,1.5024679169589295,-0.19787485897541046,2.0647528171539307,0.09909027371299862
7,1,2.3065145015716553,0.1553294062614441,0.2451714724302292,1.9137358047282091,-0.4917035698890686,1.998354196548462,0.12268669530835138
8,1,2.3019793033599854,0.09234464168548584,0.11606115102767944,0.7471936822547488,0.668738842010498,1.9290695190429688,0.0601643175022528
9,1,2.2988927364349365,0.1453736424446106,0.1901066154241562,2.058664281459628,-0.24133151769638062,1.8763161897659302,0.10131907215903233
10,1,2.2983920574188232,0.14205509424209595,0.18457704782485962,1.2696734065387154,0.17540162801742554,1.8234961032867432,0.10122152029393934
11,1,2.2828457355499268,0.21175038814544678,0.19805213809013367,1.3941924374159447,0.42874062061309814,1.776322841644287,0.11149557583051256
12,1,2.2809219360351562,0.7015568017959595,0.7950161695480347,3.754496870145998,-0.31984949111938477,1.731967806816101,0.4590247961993382
13,1,2.2869482040405273,0.2551169693470001,0.6590126752853394,0.9393575453867056,0.3435288667678833,1.6575376987457275,0.39758533141274677
14,1,2.2852442264556885,0.3495624363422394,0.5006809234619141,1.9625543715947211,-0.3554794192314148,1.6069151163101196,0.3115789492423791
15,1,2.293614625930786,0.2398322969675064,0.1952338069677353,0.5585091150241126,0.8444855213165283,1.5498325824737549,0.1259709010995163
16,1,2.282822847366333,0.22969457507133484,0.20534241199493408,0.8561916580480344,0.6182235479354858,1.5034488439559937,0.13658091049808138
17,1,2.2528796195983887,0.36886680126190186,0.47426462173461914,2.0647619630775558,-0.21306511759757996,1.4598162174224854,0.3248796773690296
18,1,2.1511595249176025,0.7898160815238953,0.7617641091346741,2.065146840340731,0.3082130551338196,1.4116311073303223,0.5396339774452712
19,1,2.206432580947876,0.5998374819755554,0.8196633458137512,1.0377901450565934,0.3290333151817322,1.3707658052444458,0.5979601640755726
20,1,2.177558660507202,1.1251742839813232,1.2280352115631104,2.0472798857392975,0.08723361790180206,1.3265862464904785,0.9257107970258146
21,1,2.2421696186065674,4.201727867126465,5.192745208740234,4.615058558183163,-0.8507423400878906,1.2801990509033203,4.056201420452647
22,1,2.1845810413360596,0.7265958189964294,4.836671352386475,1.1511148521127552,-0.8534233570098877,1.2472189664840698,3.877964882154775
23,1,2.2525203227996826,1.0011259317398071,0.4297892451286316,0.591510760028406,0.9248350858688354,1.1898586750030518,0.3612103304009344
