step,epoch,loss,grad_norm,grad_change_norm,relative_grad_change,grad_cosine,param_distance,grad_diff_over_distance
1,1,2.3029470443725586,0.17194169759750366,nan,nan,nan,nan,nan
2,1,5.903581142425537,39.74390411376953,39.76795959472656,231.28746633401067,-0.13779661059379578,6.221138000488281,6.392393094575122
3,1,2.3032469749450684,0.10942872613668442,39.746620178222656,1.0000683391456548,-0.023449935019016266,4.960829734802246,8.012091182927701
4,1,2.3023874759674072,0.13434447348117828,0.2047266960144043,1.8708679451939787,-0.40438809990882874,4.387969017028809,0.04665636772271073
5,1,2.3012845516204834,0.11444436758756638,0.17701604962348938,1.3176280723372797,-0.006137506570667028,4.024105548858643,0.043988918151923836
6,1,2.299365520477295,0.1235835999250412,0.1830032616853714,1.5990587002348418,-0.1809944361448288,3.7477922439575195,0.0488296174849005
7,1,2.3461742401123047,0.7110305428504944,0.7653431296348572,6.192918235857168,-0.3693608045578003,3.5124053955078125,0.21789715122675593
8,1,2.3072972297668457,0.11270482838153839,0.6661388278007507,0.9368638724425096,0.4649931490421295,3.278082847595215,0.20320988174207483
9,1,2.301703453063965,0.1186220720410347,0.17738592624664307,1.5738981975516309,-0.17548410594463348,3.0766847133636475,0.057654892448389575
10,1,2.298146963119507,0.11001523584127426,0.1486918330192566,1.2534921238483039,0.15575532615184784,2.8854117393493652,0.05153227561648922
11,1,2.2966623306274414,0.09676314890384674,0.12070639431476593,1.0971788897295942,0.3239152729511261,2.7088019847869873,0.04456080399845594
12,1,2.3049843311309814,0.08857640624046326,0.13055115938186646,1.349182626438145,0.00964197888970375,2.5446643829345703,0.0513038812730425
13,1,2.301323413848877,0.07819804549217224,0.15143908560276031,1.7097000434848368,-0.6477354764938354,2.389702320098877,0.0633715272103142
14,1,2.307617425918579,0.08921868354082108,0.12204037606716156,1.5606576263829681,-0.058691270649433136,2.243914842605591,0.054387258263952756
15,1,2.3069686889648438,0.10764002054929733,0.0932348296046257,1.0450146303820103,0.5650862455368042,2.1101553440093994,0.044183870097180014
16,1,2.301799774169922,0.1004016175866127,0.15522973239421844,1.442119126330747,-0.1123974472284317,1.9888907670974731,0.07804839509646774
17,1,2.3076493740081787,0.09981711208820343,0.13743270933628082,1.368829632812977,0.05768393352627754,1.8769420385360718,0.0732216054169679
18,1,2.3062782287597656,0.10012814402580261,0.10069204121828079,1.0087653220050632,0.4927816689014435,1.7745370864868164,0.05674270883657416
19,1,2.302675724029541,0.07396495342254639,0.09907872974872589,0.9895192876261062,0.3834649324417114,1.679775357246399,0.05898332138357086
20,1,2.303676128387451,0.12040109932422638,0.1465495079755783,1.981337122412423,-0.08475236594676971,1.5924333333969116,0.09202866135869754
21,1,2.3057096004486084,0.11316502094268799,0.12999160587787628,1.0796546427432867,0.38182681798934937,1.5131564140319824,0.08590758012346689
