epoch,lr,train_loss,train_acc,test_loss,test_acc,time_sec
1,0.1,2.2077519025421144,0.185680078125,2.2692377769470213,0.1613,67.99701118469238
2,0.09999383224092062,2.118092674942017,0.2405191796875,2.2133811511993406,0.1725,60.3645441532135
3,0.09997533048548475,2.0715773595047,0.2716132421875,2.1606251419067384,0.201,61.52208161354065
4,0.0999444992987237,2.0279849996948243,0.29528322265625,2.0762394340515136,0.2401,62.84579825401306
5,0.09990134628777145,1.9955967108917236,0.3191815234375,1.9996015565872192,0.2807,62.68220925331116
6,0.09984588209998774,1.9501133375167847,0.3447787109375,1.9673663967132569,0.3038,62.53623342514038
7,0.09977812042033099,1.9296919106674195,0.3564780859375,1.9923468454360962,0.292,63.15609526634216
8,0.09969807796798172,1.8902194469451905,0.37910357421875,2.116966326904297,0.2319,62.943199157714844
9,0.09960577449221733,1.8758977214813233,0.38685787109375,2.2401368831634523,0.1799,61.721222162246704
10,0.09950123276753929,1.8359275253677367,0.40832517578125,2.3339813938140868,0.1439,62.183918714523315
11,0.09938447858805391,1.8262292943572997,0.41422501953125,2.3722684524536133,0.1215,64.9956316947937
12,0.09925554076110792,1.8197371265792848,0.4186469140625,2.3653332092285155,0.1207,62.8370258808136
13,0.09911445110018079,1.7864519305038453,0.4371535546875,2.3399557788848875,0.1307,62.576635122299194
14,0.09896124441703517,1.791251831893921,0.43616474609375,2.3039332443237304,0.153,63.21487879753113
15,0.09879595851312768,1.7452703254699706,0.4572067578125,2.254058441543579,0.1903,63.16676449775696
16,0.09861863417028184,1.7471563805770873,0.45786654296875,2.181481571960449,0.2452,63.37156057357788
17,0.0984293151406259,1.7150918323135376,0.47407712890625,2.0714014469146727,0.3072,63.51604437828064
18,0.09822804813579761,1.7358130182647704,0.46168123046875,1.8999286573410035,0.39,63.29174470901489
19,0.09801488281541876,1.728679020881653,0.4655644921875,1.6690926580429077,0.502,63.36782622337341
20,0.0977898717748425,1.7099706523895264,0.476391640625,1.4375028240203858,0.6045,63.22303295135498
21,0.09755307053217618,1.7044896031188965,0.48092466796875,1.2631372455596923,0.6763,63.28016519546509
22,0.0973045375145831,1.6836971914672851,0.487447109375,1.1284604400634766,0.7337,60.1835196018219
23,0.09704433404386648,1.6936622468185425,0.48440763671875,1.0417368061065675,0.7696,60.543006896972656
24,0.0967725243213392,1.687941743659973,0.4882813671875,0.9888263959884643,0.7924,60.036874532699585
