step,loss
0,2.3029470443725586
1,2.301161527633667
2,2.2992959022521973
3,2.3029356002807617
4,2.297957181930542
5,2.297008514404297
6,2.2967536449432373
7,2.2867586612701416
8,2.2773101329803467
9,2.2837986946105957
10,2.260359525680542
11,2.259390115737915
12,2.264629602432251
13,2.2440185546875
14,2.2507286071777344
15,2.258760690689087
16,2.194854736328125
17,2.097508192062378
18,2.1511876583099365
19,2.1624302864074707
20,2.145420551300049
21,2.1515719890594482
22,2.0118296146392822
23,2.151003360748291
24,2.1515064239501953
25,2.1563374996185303
26,1.9984617233276367
27,2.0671467781066895
28,2.179072380065918
29,2.148573160171509
30,2.078129529953003
31,2.0763885974884033
32,2.158930778503418
33,2.0363967418670654
34,1.9851431846618652
35,2.043668508529663
36,1.9743174314498901
37,2.126551389694214
38,2.0835583209991455
39,1.972633719444275
40,2.019545555114746
41,2.052861452102661
42,1.971145510673523
43,2.062703847885132
44,2.0748887062072754
45,1.992330551147461
46,2.068859100341797
47,2.176527976989746
48,2.0216121673583984
49,1.989819884300232
50,1.9330945014953613
51,2.0600526332855225
52,1.9337024688720703
53,1.9760832786560059
54,2.0700461864471436
55,2.0377423763275146
56,1.9469633102416992
57,1.9576383829116821
58,1.9013723134994507
59,1.979211688041687
60,1.9214930534362793
61,1.9737095832824707
62,1.9956421852111816
63,2.0289151668548584
64,1.9910565614700317
65,1.9093726873397827
66,1.9228817224502563
67,1.9198004007339478
68,1.9251415729522705
69,1.9123713970184326
70,2.004974842071533
71,1.8828818798065186
72,2.0700855255126953
73,1.9244616031646729
74,2.01230788230896
75,1.896012783050537
76,1.9041823148727417
77,1.882354497909546
78,1.9401575326919556
79,1.8635987043380737
80,1.9044488668441772
81,1.828550934791565
82,1.9107986688613892
83,1.8539016246795654
84,1.891079306602478
85,1.9817183017730713
86,1.8824152946472168
87,1.9058033227920532
88,1.8686580657958984
89,1.819301962852478
90,1.9466722011566162
91,1.7699193954467773
92,1.9000022411346436
93,1.8521790504455566
94,1.8406049013137817
95,1.8452105522155762
96,1.8500109910964966
97,1.8397504091262817
98,1.8676258325576782
99,1.8555909395217896
100,1.8659849166870117
101,1.8494226932525635
102,1.9068281650543213
103,1.908807635307312
104,1.9107459783554077
105,1.9841561317443848
106,1.9072374105453491
107,1.8147282600402832
108,1.8026686906814575
109,1.713792324066162
110,1.7246932983398438
111,1.8358747959136963
112,1.9067672491073608
113,1.820793628692627
114,1.800163745880127
115,1.843592882156372
116,1.752326250076294
117,1.8171839714050293
118,1.8337249755859375
119,1.700406789779663
120,1.8359500169754028
121,1.7256666421890259
122,2.0140225887298584
123,1.8029284477233887
124,1.7996296882629395
125,1.6858906745910645
126,1.7332303524017334
