epoch,lr,train_loss,train_acc,test_loss,test_acc,time_sec
1,0.1,2.2036226669311523,0.1847908203125,2.274955882644653,0.1329,231.13506054878235
2,0.09990134628777145,2.1143591900634764,0.2451270703125,2.093686776351929,0.2366,156.74007749557495
3,0.09960577449221733,2.037305878791809,0.2947676171875,1.8624834312438965,0.3675,158.94263291358948
4,0.0991144511001808,1.9881848551940917,0.32580896484375,1.6836854496002198,0.4652,157.4794945716858
5,0.0984293151406259,1.9304304467010498,0.35990697265625,1.5278908250808716,0.5484,158.07562589645386
6,0.0975530705321762,1.8966864966583252,0.38118447265625,1.3955306694030762,0.6075,159.46622347831726
7,0.09648917541198312,1.8738308731460571,0.3918098046875,1.3083648330688478,0.6489,158.9320592880249
8,0.09524182848803865,1.8404297534179688,0.41159876953125,1.2401327644348143,0.6722,159.5299015045166
9,0.09381595246879296,1.8238610697174071,0.42004306640625,1.1823475521087647,0.6993,157.40371823310852
10,0.09221717463547324,1.816428198699951,0.424909765625,1.1413006637573242,0.7207,159.35084295272827
11,0.09045180463377549,1.789301795349121,0.4382493359375,1.106001836013794,0.7345,159.90704584121704
12,0.08852680957257557,1.780211248779297,0.444950859375,1.0748087949752807,0.7502,159.8227150440216
13,0.08644978652793345,1.7694894231414795,0.45087048828125,1.0508580520629882,0.7594,158.96750593185425
14,0.08422893256090477,1.761033846054077,0.45420205078125,1.019747534942627,0.7766,160.7129385471344
15,0.08187301236748572,1.749179102783203,0.460178984375,0.9962019966125488,0.7915,167.25960302352905
16,0.07939132368836219,1.7445599422073363,0.46394599609375,0.9768351469039916,0.8021,167.23724508285522
17,0.07679366061497492,1.7235688355636596,0.4740379296875,0.9592415296554565,0.8102,168.66032314300537
18,0.07409027493671524,1.7219267708587647,0.47492833984375,0.9438807594299317,0.8187,163.1620533466339
19,0.0712918356817958,1.7177045191574096,0.4761134375,0.9292708730697632,0.8252,161.58679056167603
20,0.06840938701147047,1.7079743124008178,0.48101224609375,0.9187232859611512,0.8289,161.73134922981262
21,0.06545430463377548,1.7012428734588623,0.4866758984375,0.9065741243362426,0.8354,161.48953890800476
22,0.0624382509088069,1.6960579671096803,0.48749251953125,0.8961947321891784,0.8415,162.919762134552
23,0.059373128822713304,1.6865069215011597,0.49127533203125,0.8881200693130493,0.8448,161.45771431922913
24,0.056271035012047395,1.6793184815597535,0.49394505859375,0.8781055072784424,0.8491,161.61937284469604
25,0.05314421202386802,1.661487979812622,0.50494232421875,0.8681130737304688,0.8528,162.93358778953552
26,0.050004999999999994,1.6549391402053832,0.5059828515625,0.8579988384246826,0.8581,162.56697630882263
27,0.04686578797613197,1.6522434164428712,0.50711080078125,0.8503681541442871,0.8616,164.5741035938263
28,0.04373896498795261,1.6423560580444336,0.51178958984375,0.8432462568283081,0.8654,160.37347435951233
29,0.0406368711772867,1.6349133633041382,0.5162425390625,0.8357033905029296,0.8684,160.35360527038574
30,0.03757174909119308,1.6235926111221313,0.521791796875,0.8257844125747681,0.8736,157.9760880470276
31,0.03455569536622452,1.6145233756256103,0.52425515625,0.8166004167556763,0.8777,155.30778670310974
32,0.03160061298852954,1.608429113998413,0.52790181640625,0.8122489854812622,0.8786,161.84240555763245
33,0.028718164318204193,1.5838327996063233,0.54051517578125,0.8042481875419617,0.883,161.77254390716553
34,0.025919725063284736,1.5776102670288086,0.544107421875,0.7958195342063904,0.8875,160.1679470539093
35,0.02321633938502505,1.5923111103820802,0.5356465234375,0.7906064657211304,0.8896,161.02868032455444
36,0.02061867631163781,1.5802048766326904,0.541130703125,0.7863094923019409,0.8933,161.5671374797821
37,0.018136987632514253,1.558547332382202,0.55116455078125,0.7784198598861695,0.8958,161.3624370098114
38,0.015781067439095204,1.555081245136261,0.55112779296875,0.7725605798721313,0.8989,162.16054582595825
39,0.013560213472066538,1.553457229385376,0.55419779296875,0.7670628465652466,0.9005,161.0411012172699
40,0.01148319042742442,1.5374172296142579,0.55960375,0.7631081586837769,0.903,164.08530497550964
41,0.009558195366224506,1.5256366833496093,0.56642810546875,0.7571303223609924,0.9055,162.372465133667
42,0.007792825364526766,1.5018767976379395,0.5770514453125,0.7514042728424072,0.9072,163.16233468055725
43,0.0061940475312070396,1.5116324698638917,0.57070287109375,0.7456392623901367,0.9096,162.1975564956665
44,0.004768171511961362,1.5121039179229736,0.5697926171875,0.7431452453613281,0.9112,164.4446210861206
45,0.0035208245880168736,1.4876304853057862,0.58227396484375,0.7379978300094604,0.9153,162.10883855819702
46,0.002456929467823799,1.4968971147918702,0.5778260546875,0.7364124631881714,0.9156,155.7560772895813
47,0.0015806848593740946,1.4904552881240845,0.580205703125,0.7346913840293884,0.9161,169.43398189544678
48,0.0008955488998192072,1.4854602191925048,0.580078125,0.7331669291496277,0.9156,174.7333526611328
49,0.0004042255077826841,1.4767392873764038,0.58577890625,0.7319420868873596,0.916,173.98741269111633
50,0.00010865371222856339,1.4727199282073975,0.5878459375,0.7305563583374023,0.9164,177.12432503700256
