epoch,train_loss,train_accuracy,val_loss,val_accuracy,mean_grad_norm,mean_grad_change_norm,mean_relative_grad_change,mean_grad_cosine,mean_grad_diff_over_distance
1,2.004618392868042,0.22156,1.7609735750198365,0.3084,1.3945399698089151,1.762434574121084,1.296075379713574,0.20576130529053702,2.395913781355032
2,1.3914600308609009,0.4758,1.4507638809204102,0.496,1.8397297351561543,2.3088456113320177,1.3070606858766878,0.21395334814403616,2.382699573203743
3,1.1004321228790284,0.60974,1.221042715740204,0.5713,2.036349035285013,2.518026214731319,1.2870026025292223,0.23399924931099728,3.0260665268057387
4,0.9188790591049194,0.67966,1.2613498336791993,0.6074,2.064894638250551,2.679544611964994,1.3502590590196686,0.1525942036409236,4.292216045805728
5,0.8168243587112427,0.71652,0.8406461966514588,0.7138,2.115370129990151,2.6879349934780383,1.3174114368398215,0.19363036922172017,5.18681161821437
6,0.7365417593765259,0.74856,0.8248341112136841,0.7181,2.138337212450364,2.8044239642370083,1.3503246839891418,0.1445178487397673,6.080067175331509
7,0.687383122882843,0.76668,0.8048452344894409,0.7292,2.152474803387966,2.752354752072288,1.3234959489627884,0.1772948551930182,6.333880960221731
8,0.636907430934906,0.78516,0.7418460416793823,0.7518,2.107194041657021,2.7838390934497803,1.3549985823458868,0.13341265429606866,6.991620175200186
9,0.5980068666267395,0.79652,0.7786292268753052,0.7448,2.1341689273219586,2.8057550624813263,1.3478134815696408,0.1375332834283033,7.505728610885549
10,0.5732987773132324,0.80664,0.7016532682418823,0.7657,2.174914523158842,2.8370832052377177,1.3476614219036671,0.14741795100009694,8.014362066721551
11,0.5504357299041748,0.81188,0.7228825448989868,0.7667,2.209885705157619,2.8929328705038864,1.3437388225380702,0.14440443159183464,8.25329497711395
12,0.5228538109588623,0.82384,0.7076063191413879,0.767,2.141221404990272,2.8225490769461903,1.350015663926218,0.13239596251283994,8.596079292408275
13,0.5052545123481751,0.82902,0.6766190574645996,0.7752,2.1518681927410235,2.8377560508220703,1.3523795373913683,0.13139050382920694,8.296588664412639
14,0.48708438610076904,0.83548,0.7258581072807312,0.764,2.209322244614896,2.917589585494507,1.3490208975354305,0.13221082887719468,8.898073128395316
15,0.46766889190673827,0.84146,0.6775675592422485,0.7787,2.219507995163998,2.946207900791217,1.3544783053673495,0.12323697624713792,8.568526131469062
16,0.45388763599395754,0.8476,0.8155968933105469,0.7487,2.197938616318471,2.9314490044513324,1.3636231792900755,0.11829575093801292,8.703000373118456
17,0.44228322917938234,0.85058,0.7688929370880127,0.7525,2.2168340893352734,2.9594156543921937,1.362184697003259,0.1106973111500268,7.875919131477699
18,0.4322282221317291,0.8539,0.7396233615875244,0.7727,2.2423025064761073,3.0031182509858896,1.3702463234683033,0.10714791321476726,8.43648092516056
19,0.4173779304790497,0.85972,0.6374203680992127,0.7946,2.260280470713935,2.977917285221617,1.3455057147836946,0.13319972794576812,8.358131820826028
20,0.41039525274276734,0.86102,0.7499920043945313,0.7619,2.2726414349987683,3.0492221796908954,1.3764395446995858,0.1061260376364955,8.63993895799009
