step,epoch,loss,grad_norm,grad_change_norm,relative_grad_change,grad_cosine,param_distance,grad_diff_over_distance
1,1,2.477267026901245,14.102200508117676,nan,nan,nan,nan,nan
2,1,2.2860255241394043,12.964649200439453,18.58820152282715,1.3181064552390862,0.05861443281173706,0.3122764527797699,59.52482602291113
3,1,2.1648993492126465,11.75110149383545,17.087621688842773,1.3180165097149137,0.04655010625720024,0.22416824102401733,76.22677329629303
4,1,2.2348432540893555,12.464957237243652,16.866655349731445,1.4353254763885877,0.03065158799290657,0.1848277896642685,91.25605722103653
5,1,2.070256471633911,11.108150482177734,15.88101863861084,1.2740531986069852,0.09590823203325272,0.16022920608520508,99.11438136981516
6,1,2.034684419631958,10.419259071350098,14.611734390258789,1.3154065938970667,0.07970195263624191,0.1448056846857071,100.90580643896585
7,1,2.097803831100464,10.940685272216797,14.55281925201416,1.396723044542461,0.07226269692182541,0.1323295533657074,109.97406763465645
8,1,1.8335349559783936,9.706108093261719,14.057398796081543,1.2848737027266623,0.07673242688179016,0.1222134456038475,115.02334073399176
9,1,1.9812146425247192,10.074438095092773,13.641924858093262,1.4054989628193513,0.049091633409261703,0.11420870572328568,119.44732909439146
10,1,1.9058289527893066,9.844738006591797,13.561042785644531,1.346084283573962,0.07315622270107269,0.10790547728538513,125.67520321190945
11,1,1.7577457427978516,8.726227760314941,12.982099533081055,1.3186841055990761,0.026371486485004425,0.1022440642118454,126.97166953433813
12,1,1.761575698852539,8.441316604614258,11.645153999328613,1.3345003498862364,0.08005111664533615,0.09808214753866196,118.72857896611211
13,1,1.8506077527999878,9.037728309631348,11.888545036315918,1.4083756827478666,0.07601779699325562,0.0942588672041893,126.12654266718589
14,1,1.7881033420562744,8.412649154663086,12.453850746154785,1.3779846350195721,-0.017395498231053352,0.0913413017988205,136.34413458928017
15,1,1.7369837760925293,8.360711097717285,11.809045791625977,1.4037249830012086,0.00867704302072525,0.08751983195543289,134.92994133609037
16,1,1.7828490734100342,8.922119140625,12.434806823730469,1.4872905759324755,-0.034309983253479004,0.08475970476865768,146.70658489813295
17,1,1.7378559112548828,8.55136775970459,11.747824668884277,1.3167078901010973,0.0964576005935669,0.08189302682876587,143.4532966195635
18,1,1.6784950494766235,8.512547492980957,11.619155883789062,1.3587482389120278,0.07270245254039764,0.08046131581068039,144.40673467214583
19,1,1.7230474948883057,8.28893756866455,10.992496490478516,1.2913286533251198,0.14409717917442322,0.07937788963317871,138.48310330670898
20,1,1.6362265348434448,7.401159286499023,11.096231460571289,1.33867957969886,0.0029120496474206448,0.0782674103975296,141.77333073970914
21,1,1.510432481765747,7.32597017288208,10.178668975830078,1.3752803556594615,0.044648170471191406,0.07547090202569962,134.86878654543088
22,1,1.6777745485305786,8.416987419128418,10.654409408569336,1.4543342597826021,0.08918756246566772,0.07307535409927368,145.80031174326436
23,1,1.683605670928955,8.292267799377441,12.191349029541016,1.448421914215239,-0.06462862342596054,0.07228896021842957,168.64745311780356
24,1,1.7118442058563232,8.02739143371582,11.05515193939209,1.3331880019867115,0.08250807225704193,0.07070028781890869,156.366434710313
25,1,1.5921220779418945,7.6566948890686035,10.557379722595215,1.3151694183308271,0.09441180527210236,0.07006388157606125,150.682198658712
26,1,1.6406220197677612,7.5685648918151855,10.743476867675781,1.4031480976227413,0.00419208686798811,0.06958463042974472,154.39439429614285
27,1,1.5803279876708984,7.553558826446533,10.382737159729004,1.371823761589962,0.05718251317739487,0.0684383288025856,151.7093906475553
28,1,1.7107558250427246,8.866047859191895,11.26729965209961,1.491654452024525,0.065036341547966,0.06801159679889679,165.66733001799932
29,1,1.6611144542694092,8.072381019592285,11.8370361328125,1.335097251989125,0.025532329455018044,0.06850901991128922,172.78069585533743
30,1,1.5871896743774414,7.269740581512451,10.354131698608398,1.2826614196575765,0.09205565601587296,0.06702790409326553,154.47494351079118
31,1,1.5632946491241455,7.285970211029053,10.107539176940918,1.3903576150494052,0.03560828045010567,0.06604532152414322,153.03944236372615
32,1,1.6258232593536377,7.58558988571167,9.999767303466797,1.3724688701483287,0.09617796540260315,0.06560815870761871,152.41652105918897
33,1,1.505102515220642,7.262453079223633,10.442899703979492,1.3766760214190483,0.01116582565009594,0.06611449271440506,157.9517481731541
34,1,1.6769589185714722,8.434356689453125,10.739627838134766,1.4787879138052027,0.06972569227218628,0.06556224077939987,163.80812660304048
35,1,1.5979561805725098,8.02041244506836,10.43368911743164,1.2370462267119169,0.1966347098350525,0.06668402254581451,156.46460304800638
