step,loss
0,2.3029470443725586
1,2.3397178649902344
2,2.304847002029419
3,2.303386688232422
4,2.3028523921966553
5,2.3014254570007324
6,2.3065145015716553
7,2.3019793033599854
8,2.2988927364349365
9,2.2983920574188232
10,2.2828457355499268
11,2.2809219360351562
12,2.2869482040405273
13,2.2852442264556885
14,2.293614625930786
15,2.282822847366333
16,2.2528796195983887
17,2.1511595249176025
18,2.206432580947876
19,2.177558660507202
20,2.2421696186065674
21,2.1845810413360596
22,2.2525203227996826
23,2.2875523567199707
24,2.2836625576019287
25,2.2900092601776123
26,2.2673397064208984
27,2.2607829570770264
28,2.2492434978485107
29,2.1546945571899414
30,2.2398383617401123
31,2.2509918212890625
32,2.222933053970337
33,2.2037925720214844
34,2.2079384326934814
35,2.203601360321045
36,2.163478136062622
37,2.2073235511779785
38,2.2201216220855713
39,2.1669716835021973
40,2.158454179763794
41,2.13153076171875
42,2.1490986347198486
43,2.08324933052063
44,2.10707426071167
45,2.0692358016967773
46,2.130882501602173
47,2.3022212982177734
48,2.147430658340454
49,2.0592434406280518
50,2.066736936569214
51,2.1826484203338623
52,2.100785255432129
53,2.053725481033325
54,2.139024019241333
55,2.085949420928955
56,2.0509018898010254
57,2.044198989868164
58,2.0295135974884033
59,2.0961148738861084
60,2.0136096477508545
61,2.0225234031677246
62,2.103456497192383
63,2.0612633228302
64,2.0928139686584473
65,1.9766592979431152
66,1.926203966140747
67,2.0224971771240234
68,1.9664306640625
69,1.9794670343399048
70,1.9525984525680542
71,1.8488566875457764
72,2.0545125007629395
73,2.1199965476989746
74,2.002995252609253
75,2.048924684524536
76,1.9812781810760498
77,2.0536203384399414
78,1.9982515573501587
79,1.9619460105895996
80,1.952965497970581
81,1.9341236352920532
82,1.9848872423171997
83,1.966171383857727
84,1.9514479637145996
85,1.9781993627548218
86,1.8926236629486084
87,1.8819820880889893
88,1.9881515502929688
89,1.8734238147735596
90,1.9742201566696167
91,1.951715111732483
92,1.9087255001068115
93,1.8973058462142944
94,1.9354965686798096
95,1.9318979978561401
96,1.9841017723083496
97,1.8978358507156372
98,2.0431833267211914
99,1.93663489818573
100,1.9179506301879883
101,1.914141297340393
102,1.9306585788726807
103,2.0245981216430664
104,1.9052451848983765
105,2.085094690322876
106,1.956508994102478
107,1.9197697639465332
108,1.9067866802215576
109,1.8805644512176514
110,1.8507672548294067
111,1.9530603885650635
112,1.8908404111862183
113,1.9470765590667725
114,1.845841884613037
115,1.958225131034851
116,1.9564317464828491
117,1.9206616878509521
118,1.8985018730163574
119,1.820500135421753
120,1.9086631536483765
121,1.8552318811416626
122,1.975968599319458
123,1.9076855182647705
124,1.9675642251968384
125,1.9357277154922485
126,1.8685517311096191
127,1.837182879447937
128,1.8434463739395142
129,1.8353029489517212
130,1.890241026878357
131,1.9251283407211304
132,1.9686352014541626
133,1.8275675773620605
134,2.130519390106201
135,1.7914009094238281
136,1.9261047840118408
137,1.965570092201233
138,1.9080066680908203
139,1.8679465055465698
140,1.7853378057479858
141,1.8589820861816406
142,1.9469165802001953
143,1.9118947982788086
144,1.8275063037872314
145,1.918068766593933
146,1.9414154291152954
147,1.860044002532959
148,1.8039276599884033
149,1.9017847776412964
150,1.8872592449188232
151,1.876469373703003
152,1.7920812368392944
153,1.7230557203292847
154,1.9802099466323853
155,1.8320084810256958
156,1.958813190460205
157,1.791027307510376
158,1.8067668676376343
159,1.8673498630523682
160,1.8944650888442993
161,1.8546195030212402
162,1.806858777999878
163,1.8081157207489014
164,1.8331916332244873
165,1.8255677223205566
166,1.7963721752166748
167,1.9736424684524536
168,1.8146445751190186
169,1.8158985376358032
170,1.9113173484802246
171,1.823959469795227
172,1.8746834993362427
173,1.871681571006775
174,1.8312766551971436
175,1.845119595527649
176,1.8738853931427002
177,1.8530627489089966
178,1.942894697189331
179,1.6328747272491455
180,1.8237546682357788
181,1.8467426300048828
182,1.8362538814544678
183,1.8854260444641113
184,1.8747280836105347
185,1.838171124458313
186,1.807019829750061
187,1.7690068483352661
188,1.7758067846298218
189,1.747912049293518
190,1.8875136375427246
191,1.82185959815979
192,1.8358403444290161
193,1.8123271465301514
194,1.7494205236434937
195,1.7973030805587769
196,1.7002291679382324
197,1.722105622291565
198,1.7653312683105469
199,1.8415387868881226
200,1.74968421459198
201,1.8720089197158813
202,1.8732624053955078
203,1.8531391620635986
204,1.7197972536087036
205,1.8586691617965698
206,1.7845573425292969
207,1.754394292831421
208,1.827099323272705
209,1.6979519128799438
210,1.808859944343567
211,1.7498770952224731
212,1.6244689226150513
213,1.7597265243530273
214,1.8050719499588013
215,1.8078616857528687
216,1.8443892002105713
217,1.772412896156311
218,1.6759872436523438
219,1.7743864059448242
220,1.6622549295425415
221,1.7663341760635376
222,1.6833086013793945
223,1.6815470457077026
224,1.7818706035614014
225,1.7096796035766602
226,1.6685550212860107
227,1.6638984680175781
228,1.673824667930603
229,1.60777747631073
230,1.726061224937439
231,1.8568832874298096
232,1.5760964155197144
233,1.6386762857437134
234,1.7544134855270386
235,1.6489262580871582
236,1.659071922302246
237,1.626160740852356
238,1.7060277462005615
239,1.8208013772964478
240,1.642760992050171
241,1.6160579919815063
242,1.698039174079895
243,1.6089980602264404
244,1.7587666511535645
245,1.6973271369934082
246,1.7593014240264893
247,1.751602053642273
248,1.621471881866455
249,1.8746318817138672
250,1.656762957572937
251,1.698343276977539
252,1.7332557439804077
253,1.6325716972351074
254,1.805164098739624
255,1.781140923500061
256,1.691118836402893
257,1.780121088027954
258,1.7055137157440186
259,1.7185636758804321
260,1.6568552255630493
261,1.7104781866073608
262,1.5841518640518188
263,1.574666142463684
264,1.581708312034607
265,1.7784489393234253
266,1.6040464639663696
267,1.6000821590423584
268,1.7984395027160645
269,1.7459876537322998
270,1.5942671298980713
271,1.7081608772277832
272,1.8961833715438843
273,1.6204357147216797
274,1.6735326051712036
275,1.6883596181869507
276,1.8021345138549805
277,1.7141423225402832
278,1.7473188638687134
279,1.6489468812942505
280,1.6994516849517822
281,1.799302339553833
282,1.7069437503814697
283,1.606148362159729
284,1.6379121541976929
285,1.7385202646255493
286,1.7409660816192627
287,1.6755820512771606
288,1.6738111972808838
289,1.6418867111206055
290,1.668493628501892
291,1.6916429996490479
292,1.635202169418335
293,1.590334415435791
294,1.514574408531189
295,1.728824257850647
296,1.6571298837661743
297,1.5227075815200806
298,1.7371642589569092
299,1.7527014017105103
300,1.6214957237243652
301,1.692289113998413
302,1.702754259109497
303,1.6276640892028809
304,1.6561925411224365
305,1.7276053428649902
306,1.551040768623352
307,1.7021172046661377
308,1.6526764631271362
309,1.7238969802856445
310,1.599873661994934
311,1.8022464513778687
312,1.6196213960647583
313,1.7467890977859497
314,1.7770023345947266
315,1.6049598455429077
316,1.623131275177002
317,1.708742618560791
318,1.7215113639831543
319,1.656314730644226
320,1.7846828699111938
321,1.9052221775054932
322,1.6993211507797241
323,1.52534019947052
324,1.801640272140503
325,1.7615333795547485
326,1.6248739957809448
327,1.6832531690597534
328,1.8775964975357056
329,1.669127106666565
330,1.6598474979400635
331,1.6909260749816895
332,1.8642914295196533
333,1.5860300064086914
334,1.6730597019195557
335,1.7519911527633667
336,1.6969465017318726
337,1.6843942403793335
338,1.7000147104263306
339,1.6773761510849
340,1.6820189952850342
341,1.7082812786102295
342,1.720247507095337
343,1.651796579360962
344,1.6936770677566528
345,1.7492616176605225
346,1.628721833229065
347,1.626524806022644
348,1.6155210733413696
349,1.4541511535644531
350,1.681973934173584
351,1.7402969598770142
352,1.5918302536010742
353,1.7405844926834106
354,1.6042358875274658
355,1.6341981887817383
356,1.753707766532898
357,1.6099668741226196
358,1.6212049722671509
359,1.7184935808181763
360,1.7268447875976562
361,1.5770013332366943
362,1.4433218240737915
363,1.77006196975708
364,1.678078532218933
365,1.5726150274276733
366,1.6502784490585327
367,1.5764573812484741
368,1.5229068994522095
369,1.566848874092102
370,1.7148528099060059
371,1.6470962762832642
372,1.5567444562911987
373,1.4435089826583862
374,1.7644798755645752
375,1.5930252075195312
376,1.7343930006027222
377,1.6737505197525024
378,1.683594822883606
379,1.5815547704696655
380,1.6771196126937866
381,1.622493863105774
382,1.4208945035934448
383,1.5898540019989014
384,1.737422227859497
385,1.535565972328186
386,1.6266194581985474
387,1.5702245235443115
388,1.6051276922225952
389,1.5291712284088135
390,1.6214244365692139
391,1.5562301874160767
392,1.5509952306747437
393,1.6359385251998901
394,1.5409730672836304
395,1.5281751155853271
396,1.3652257919311523
397,1.418684720993042
398,1.6604180335998535
399,1.6795893907546997
400,1.501897931098938
401,1.6303505897521973
402,1.7166447639465332
403,1.5753145217895508
404,1.5453896522521973
405,1.6548728942871094
406,1.632433295249939
407,1.5451817512512207
408,1.596208095550537
409,1.4213008880615234
410,1.396500587463379
411,1.5261390209197998
412,1.7045063972473145
413,1.4255305528640747
414,1.4172723293304443
415,1.5943067073822021
416,1.6009927988052368
417,1.6737955808639526
418,1.5951083898544312
419,1.6484287977218628
420,1.5687129497528076
421,1.645262598991394
422,1.6577155590057373
423,1.606092095375061
424,1.6440138816833496
425,1.6104432344436646
426,1.5619533061981201
427,1.4564329385757446
428,1.4577417373657227
429,1.5283037424087524
430,1.594444751739502
431,1.818926453590393
432,1.4675322771072388
433,1.5484263896942139
434,1.614382266998291
435,1.532492756843567
436,1.622239351272583
437,1.6176139116287231
438,1.6593071222305298
439,1.5901901721954346
440,1.6324043273925781
441,1.501688838005066
442,1.547539472579956
443,1.516990065574646
444,1.5244146585464478
445,1.5750603675842285
446,1.6901419162750244
447,1.5967979431152344
448,1.5663520097732544
449,1.7141989469528198
450,1.497507929801941
451,1.4258697032928467
452,1.6328600645065308
453,1.4286917448043823
454,1.4709534645080566
455,1.3668372631072998
456,1.412818193435669
457,1.5995674133300781
458,1.5487258434295654
459,1.5709764957427979
460,1.487067461013794
461,1.4974271059036255
462,1.4924640655517578
463,1.503343939781189
464,1.5699262619018555
465,1.5891897678375244
466,1.652757167816162
467,1.480005145072937
468,1.5789185762405396
469,1.6453560590744019
470,1.74032723903656
471,1.4552803039550781
472,1.520035982131958
473,1.6006438732147217
474,1.6293972730636597
475,1.5724334716796875
476,1.639716386795044
477,1.4939260482788086
478,1.5558236837387085
479,1.311028242111206
480,1.4603627920150757
481,1.5923657417297363
482,1.616848349571228
483,1.4597163200378418
484,1.4141958951950073
485,1.475940227508545
486,1.5554879903793335
487,1.7027719020843506
488,1.531299114227295
489,1.5474683046340942
490,1.6180118322372437
491,1.5440125465393066
492,1.5370612144470215
493,1.4944071769714355
494,1.4354257583618164
495,1.6060640811920166
496,1.66330885887146
497,1.6103571653366089
498,1.4213625192642212
499,1.4998997449874878
500,1.56027352809906
501,1.5979269742965698
502,1.5215699672698975
503,1.5311310291290283
504,1.5794835090637207
505,1.5843521356582642
506,1.4027682542800903
507,1.5328125953674316
508,1.5067594051361084
509,1.4299908876419067
510,1.5068525075912476
511,1.469399094581604
512,1.4448524713516235
513,1.4154013395309448
514,1.4747841358184814
515,1.4349859952926636
516,1.4509059190750122
517,1.5386701822280884
518,1.5368661880493164
519,1.5733798742294312
520,1.5720205307006836
521,1.537100076675415
522,1.5112278461456299
523,1.3992478847503662
524,1.4319218397140503
525,1.4650890827178955
526,1.4172183275222778
527,1.5014289617538452
528,1.2937930822372437
529,1.605774164199829
530,1.4966667890548706
531,1.5081558227539062
532,1.4939930438995361
533,1.4823459386825562
534,1.4061079025268555
535,1.4829045534133911
536,1.4217313528060913
537,1.3024647235870361
538,1.4505038261413574
539,1.4879722595214844
540,1.4526621103286743
541,1.4943567514419556
542,1.4294593334197998
543,1.5884909629821777
544,1.4678336381912231
545,1.4048402309417725
546,1.5696357488632202
547,1.3453611135482788
548,1.4717997312545776
549,1.4072742462158203
550,1.4730936288833618
551,1.617850661277771
552,1.41449773311615
553,1.5144529342651367
554,1.2914730310440063
555,1.3233222961425781
556,1.528586983680725
557,1.3642070293426514
558,1.3419086933135986
559,1.3018215894699097
560,1.369822382926941
561,1.4186937808990479
562,1.4937422275543213
563,1.4263964891433716
564,1.441788911819458
565,1.4853955507278442
566,1.4100180864334106
567,1.4610273838043213
568,1.3958680629730225
569,1.423062801361084
570,1.3313946723937988
571,1.438644289970398
572,1.356891393661499
573,1.3869028091430664
574,1.541270136833191
575,1.326796531677246
576,1.677612543106079
577,1.507752776145935
578,1.322823166847229
579,1.3324297666549683
580,1.5180860757827759
581,1.2938332557678223
582,1.3707797527313232
583,1.603184461593628
584,1.5704985857009888
585,1.667007327079773
586,1.5158462524414062
587,1.5513207912445068
588,1.348541259765625
589,1.4352470636367798
590,1.6422408819198608
591,1.5811067819595337
592,1.4647891521453857
593,1.6022841930389404
594,1.5917638540267944
595,1.5136489868164062
596,1.5622589588165283
597,1.4131063222885132
598,1.5831295251846313
599,1.32563054561615
600,1.4348117113113403
601,1.3834888935089111
602,1.423214316368103
603,1.3644366264343262
604,1.4155621528625488
605,1.3301284313201904
606,1.3164535760879517
607,1.3640645742416382
608,1.3462674617767334
609,1.5219658613204956
610,1.608701229095459
611,1.450472354888916
612,1.693913221359253
613,1.331230640411377
614,1.4251655340194702
615,1.3719669580459595
616,1.338731050491333
617,1.3177350759506226
618,1.341237187385559
619,1.4543395042419434
620,1.5001072883605957
621,1.6248691082000732
622,1.5186281204223633
623,1.4205394983291626
624,1.4286919832229614
625,1.454925298690796
626,1.4493677616119385
627,1.4022172689437866
628,1.4503017663955688
629,1.5229870080947876
630,1.575270414352417
631,1.4075524806976318
632,1.3658623695373535
633,1.6311190128326416
634,1.2406623363494873
635,1.5048489570617676
636,1.314250111579895
637,1.2280110120773315
638,1.4866077899932861
639,1.3670810461044312
640,1.388185739517212
641,1.5613890886306763
642,1.514933705329895
643,1.35772705078125
644,1.2698421478271484
645,1.3803815841674805
646,1.362412691116333
647,1.3972210884094238
648,1.3878206014633179
649,1.4144134521484375
650,1.2459673881530762
651,1.377597689628601
652,1.3801637887954712
653,1.2153990268707275
654,1.4645018577575684
655,1.4414174556732178
656,1.2572530508041382
657,1.2833179235458374
658,1.3539361953735352
659,1.3303550481796265
660,1.3265833854675293
661,1.300800085067749
662,1.4742475748062134
663,1.1856093406677246
664,1.3517913818359375
665,1.3928142786026
666,1.5616642236709595
667,1.1471776962280273
668,1.3356002569198608
669,1.3443260192871094
670,1.2723453044891357
671,1.387715220451355
672,1.2996219396591187
673,1.2402260303497314
674,1.4379819631576538
675,1.471489429473877
676,1.195324182510376
677,1.3352596759796143
678,1.3953932523727417
679,1.5450198650360107
680,1.0854642391204834
