epoch,train_loss,train_accuracy,val_loss,val_accuracy,mean_grad_norm,mean_grad_change_norm,mean_relative_grad_change,mean_grad_cosine,mean_grad_diff_over_distance
1,1.7534018780517577,0.31446,1.4312911500930787,0.4303,3.141089354939473,3.839907027093264,1.3493365222669182,0.2510813746649103,16.284450202148633
2,1.2335004198074342,0.54454,1.0213712018013001,0.638,5.168422561167451,6.3213610880820035,1.281477451412864,0.24182949369044407,31.318271309853465
3,0.9141701193618774,0.67476,0.8912866516113281,0.6878,5.649220435515694,7.0763006515210245,1.2946406987879466,0.21283101737606422,40.83573659559792
4,0.7492321470451355,0.73652,0.7767394560813904,0.733,5.791820577343406,7.18655877101147,1.2730239766843046,0.22836845308718512,43.921520128900674
5,0.6321380704307556,0.78148,0.7673331530570984,0.7443,5.945764236133117,7.419322428495987,1.289740448371794,0.22066025656488392,45.47471975923963
6,0.5282839305114746,0.8163,0.6863513801574707,0.775,5.967065459322137,7.524738798360995,1.2980834719542231,0.2061227333739095,47.10807850278658
7,0.4482994658279419,0.84772,0.7234453474998475,0.7641,5.879776552205196,7.5469627209636565,1.3159965698452007,0.18615722295154086,45.48092455898376
8,0.36994369764328006,0.8733,0.7140719646453857,0.7787,5.886697578917989,7.6221333611042,1.340448785681191,0.17425649601947088,46.248895160855874
9,0.30933684511184695,0.89434,0.7222894673347473,0.7833,5.7941144049320075,7.510400694044654,1.3326704317407279,0.17171519678895888,44.45135219375124
10,0.264679327583313,0.90866,0.7251645381927491,0.7846,5.883904678437411,7.74104749211265,1.3540735317575383,0.15071829528335834,45.58429790374234
11,0.22409525650978088,0.9223,0.7861868070602417,0.7886,5.723810596539236,7.635427034114633,1.379362646402546,0.1313466630647402,46.12587173470309
12,0.18768395425319673,0.9367,0.7929866931915284,0.7917,5.615571025692288,7.565648711855759,1.4037333854797474,0.11678840791749413,45.5334139221703
13,0.1671677404642105,0.94274,0.8128827373504639,0.7854,5.568319036832551,7.446873694124734,1.3902916841777457,0.1241587579668359,44.82996700521834
14,0.14935665940284729,0.949,0.9063647977828979,0.7778,5.4005808909530835,7.235300730561357,1.4041819540196652,0.1323595658871238,44.845851429915584
15,0.1352980118560791,0.95506,0.9040307321548462,0.7799,5.208797324344021,7.007427864367394,1.3978599943303867,0.12643717971685178,43.51850293853059
16,0.12434291965007782,0.95876,0.8639667104721069,0.7883,5.153909025594706,6.9898766099339555,1.4256864016272843,0.12067964622962868,43.88613417932608
17,0.10735031736850739,0.96392,0.8996633640289307,0.7819,4.883714224371459,6.7143354836632225,1.457664053003821,0.09901292629294631,43.16362808650749
18,0.10415464047431945,0.9646,0.9331337734222412,0.786,4.9023941020526545,6.673513284424686,1.449385216170919,0.1103210270350032,40.39423987492905
19,0.0959080683106184,0.96762,0.9730736322402954,0.7925,4.6802370615322575,6.445733028909435,1.4573607085211355,0.09273653097755616,45.06879582868528
20,0.09920837107181549,0.96702,0.9593720106124878,0.7812,4.749663847791569,6.506638534843464,1.4875912349144138,0.10466116896468451,43.40273952726685
