epoch,lr,train_loss,train_acc,test_loss,test_acc,time_sec
1,0.1,2.201019811553955,0.1865689453125,2.2676313793182374,0.1411,249.68880796432495
2,0.09999725874242879,2.104107319107056,0.25953283203125,2.0975792011260985,0.2692,209.31037616729736
3,0.0999890352703249,2.0394033221435546,0.29599669921875,1.8796930725097656,0.3596,208.82638263702393
4,0.09997533048548475,1.9754963848876954,0.3329465234375,1.6960765270233154,0.4518,207.78783297538757
5,0.09995614589079242,1.9221853282928467,0.36269140625,1.5332889198303223,0.5439,208.93722987174988
6,0.09993148359005491,1.8795626858139038,0.38889791015625,1.3787233764648437,0.6133,208.53391313552856
7,0.09990134628777143,1.8541497716140747,0.404279375,1.2638865854263306,0.6728,207.3712933063507
8,0.09986573728883677,1.8173012593460083,0.422422109375,1.1884453746795653,0.7031,206.95626020431519
9,0.09982466049817897,1.8037916831207275,0.43068943359375,1.1411047138214112,0.724,208.6189033985138
10,0.09977812042033098,1.8013122135543824,0.43113818359375,1.1049901582717896,0.7416,208.50794458389282
11,0.09972612215893682,1.774806279220581,0.44713490234375,1.076209453010559,0.7538,208.3374707698822
12,0.09966867141619182,1.771522124633789,0.449660390625,1.0480775970458984,0.769,209.98182487487793
13,0.09960577449221733,1.7627642781829833,0.45416294921875,1.0206177629470825,0.7816,207.0047698020935
14,0.09953743828436983,1.7601218801116942,0.45417189453125,1.0042361167907714,0.7917,206.9336371421814
15,0.0994636702864846,1.7494810802841188,0.458511484375,0.9852639528274536,0.8001,211.01677775382996
16,0.09938447858805391,1.749274379272461,0.45815140625,0.974248853969574,0.8072,209.2354519367218
17,0.0992998718733399,1.735070708770752,0.4696546484375,0.9583035529136658,0.8149,206.81453609466553
18,0.09920985942042224,1.733876364364624,0.4680591015625,0.9520804250717163,0.817,207.93960690498352
19,0.0991144511001808,1.7416802436447143,0.46271626953125,0.9476729499816895,0.82,207.63406467437744
20,0.09901365737521299,1.7312148616409302,0.470083359375,0.9396629333496094,0.8228,207.34180736541748
21,0.09890748929868662,1.7274911724090576,0.473370546875,0.927951757144928,0.8284,207.94870233535767
22,0.09879595851312768,1.7281850610733032,0.4714269921875,0.9162916488647461,0.8369,208.5498983860016
23,0.09867907724914365,1.7189942948150634,0.47700138671875,0.9129074510574341,0.8366,210.71260380744934
24,0.09855685832408226,1.7150445040130615,0.47974509765625,0.9096024297714234,0.8377,209.31184220314026
25,0.09842931514062592,1.706847806930542,0.4838164453125,0.9068496118545533,0.8384,210.16105198860168
26,0.09829646168532197,1.7027265490722656,0.48321818359375,0.8989590465545654,0.8429,209.04383444786072
27,0.09815831252704892,1.702054913597107,0.48257396484375,0.8908098045349121,0.8445,207.57159304618835
28,0.09801488281541876,1.698035708618164,0.48619654296875,0.8835618850708008,0.8491,210.26231956481934
29,0.09786618827911568,1.6932678434753419,0.48920916015625,0.8781108982086182,0.8513,207.26448273658752
30,0.09771224522417124,1.6845489081954956,0.49241798828125,0.8724570785522461,0.8547,208.20748615264893
31,0.09755307053217618,1.6819640425491333,0.495205625,0.8666643904685974,0.8572,208.2724587917328
32,0.09738868165842922,1.6761621147537231,0.4960228515625,0.8597899257659912,0.8624,207.69949984550476
33,0.09721909663002284,1.6578062506103515,0.5043226953125,0.8548352401733399,0.8616,209.42925429344177
34,0.09704433404386648,1.6561677976226807,0.50827716796875,0.8494053260803223,0.8661,209.97928929328918
35,0.09686441306464709,1.6740038611602783,0.49729109375,0.844077989768982,0.8667,209.6097288131714
36,0.09667935342272757,1.671585962677002,0.49991431640625,0.8442342155456543,0.8673,208.0003879070282
37,0.0964891754119831,1.652529116897583,0.5068061328125,0.8399394752502441,0.8674,208.53703999519348
38,0.09629389988757567,1.6554545390701294,0.5063645703125,0.8360066612243653,0.8705,207.71044301986694
39,0.09609354826366706,1.6558857266235352,0.5077462109375,0.832276933670044,0.8731,208.33753538131714
40,0.09588814251107061,1.6484808128738404,0.51058072265625,0.8287673470497131,0.8751,209.9514398574829
41,0.09567770515484181,1.6466871160888672,0.5105320703125,0.8381938830375671,0.8696,210.48978281021118
42,0.09546225927180818,1.6338700753784179,0.51708044921875,0.8239810382843018,0.875,210.61413550376892
43,0.09524182848803864,1.6356152277374267,0.51578830078125,0.8153894090652466,0.8801,208.73979949951172
44,0.09501643697625266,1.6422217826843262,0.512190078125,0.8060005365371704,0.884,208.7504527568817
45,0.09478610945316944,1.6268492781066894,0.51997875,0.8030959491729737,0.8853,212.62676787376404
46,0.09455087117679743,1.6352242942810058,0.51650525390625,0.8039283301353455,0.8848,210.32233810424805
47,0.09431074794366456,1.6382346055603028,0.5156234375,0.801954923248291,0.887,210.54722046852112
48,0.09406576608598927,1.631874601020813,0.51587689453125,0.797444923210144,0.8892,209.08208918571472
