step,min_loss,max_loss
77,1.882354497909546,2.3043479919433594
78,1.9401575326919556,2.301708698272705
79,1.8635987043380737,2.303809642791748
80,1.8831758499145508,2.299494504928589
81,1.828550934791565,2.295820474624634
82,1.9107986688613892,2.302306890487671
83,1.8539016246795654,2.3060460090637207
84,1.891079306602478,2.3048276901245117
85,1.9781993627548218,2.3068175315856934
86,1.8824152946472168,2.303908109664917
87,1.8819820880889893,2.3049521446228027
88,1.8686580657958984,2.3008368015289307
89,1.819301962852478,2.300713300704956
90,1.941551923751831,2.301818609237671
91,1.7699193954467773,2.3034286499023438
92,1.850367784500122,2.305814266204834
93,1.848899245262146,2.3036391735076904
94,1.8406049013137817,2.303725481033325
95,1.7646712064743042,2.3023319244384766
96,1.8500109910964966,2.3066246509552
97,1.8397504091262817,2.302074432373047
98,1.8676258325576782,2.301422595977783
99,1.8555909395217896,2.30879807472229
100,1.8659849166870117,2.3040060997009277
101,1.8494226932525635,2.305009365081787
102,1.9068281650543213,2.3036208152770996
103,1.908807635307312,2.3057451248168945
104,1.9052451848983765,2.300570011138916
105,1.9841561317443848,2.302452564239502
106,1.9072374105453491,2.301781415939331
107,1.8147282600402832,2.3021240234375
108,1.8026686906814575,2.3025999069213867
109,1.713792324066162,2.303542137145996
110,1.7246932983398438,2.30234956741333
111,1.8358747959136963,2.3043341636657715
112,1.878145456314087,2.302888870239258
113,1.820793628692627,2.301415205001831
114,1.800163745880127,2.3017191886901855
115,1.843592882156372,2.301407814025879
116,1.752326250076294,2.3040413856506348
117,1.8171839714050293,2.3040194511413574
118,1.8337249755859375,2.3040385246276855
119,1.700406789779663,2.3016958236694336
120,1.8200619220733643,2.303518295288086
121,1.7256666421890259,2.3048605918884277
122,1.9453201293945312,2.3003523349761963
123,1.8029284477233887,2.302173376083374
124,1.7996296882629395,2.3021240234375
125,1.6858906745910645,2.3038485050201416
126,1.7332303524017334,2.3034493923187256
127,1.778213620185852,2.299731492996216
128,1.7963242530822754,2.3047659397125244
129,1.7549530267715454,2.297346353530884
130,1.8587777614593506,2.3002331256866455
131,1.7631220817565918,2.313333749771118
132,1.7821310758590698,2.297915458679199
133,1.6524848937988281,2.307117223739624
134,1.7761094570159912,2.3005757331848145
135,1.7225418090820312,2.303439140319824
136,1.7323554754257202,2.3069491386413574
137,1.8090626001358032,2.300757646560669
138,1.6879198551177979,2.302772045135498
139,1.7297637462615967,2.298142433166504
140,1.5869282484054565,2.2986879348754883
141,1.6518590450286865,2.29939341545105
142,1.7632920742034912,2.301654100418091
143,1.6988540887832642,2.306751251220703
144,1.6580663919448853,2.3078625202178955
145,1.8037668466567993,2.301584005355835
146,1.8989166021347046,2.304260015487671
147,1.6829794645309448,2.303844451904297
148,1.8039276599884033,2.3101632595062256
149,1.7628865242004395,2.306380033493042
150,1.8090039491653442,2.3042171001434326
151,1.7992711067199707,2.302788257598877
152,1.6569627523422241,2.3049628734588623
153,1.5493673086166382,2.301523447036743
154,1.6997004747390747,2.3040637969970703
155,1.7252209186553955,2.30440354347229
156,1.836292028427124,2.3022711277008057
157,1.6331366300582886,2.3047046661376953
158,1.677679419517517,2.3008522987365723
159,1.7666032314300537,2.3030970096588135
160,1.7286900281906128,2.300990104675293
161,1.6861577033996582,2.3018884658813477
162,1.6298563480377197,2.3042523860931396
163,1.6512162685394287,2.302095413208008
164,1.629868745803833,2.303882360458374
165,1.5380754470825195,2.3028483390808105
166,1.6486005783081055,2.3038110733032227
167,1.715591549873352,2.3043904304504395
168,1.6580911874771118,2.303208589553833
169,1.6455930471420288,2.3028507232666016
170,1.6722490787506104,2.3015151023864746
171,1.6822468042373657,2.3021297454833984
172,1.6660444736480713,2.301560401916504
173,1.6506659984588623,2.3015990257263184
174,1.6278512477874756,2.302922487258911
175,1.6266547441482544,2.302321195602417
176,1.6683927774429321,2.3041698932647705
177,1.6451221704483032,2.302421808242798
178,1.635636329650879,2.3032453060150146
179,1.5601831674575806,2.3024299144744873
180,1.5780858993530273,2.3026928901672363
181,1.6450542211532593,2.3022642135620117
182,1.6562740802764893,2.3033173084259033
183,1.7034558057785034,2.3013222217559814
184,1.6090644598007202,2.3029286861419678
185,1.6329467296600342,2.3049089908599854
186,1.683264136314392,2.3018929958343506
187,1.5094844102859497,2.3068556785583496
188,1.5690566301345825,2.3030667304992676
189,1.6518809795379639,2.3022754192352295
190,1.639095425605774,2.3015923500061035
191,1.703918695449829,2.302473545074463
192,1.7108299732208252,2.3015315532684326
193,1.683465838432312,2.301767587661743
194,1.5467857122421265,2.3026087284088135
195,1.5854737758636475,2.3047473430633545
196,1.4800810813903809,2.3028135299682617
197,1.671486258506775,2.301853895187378
198,1.6343770027160645,2.3026812076568604
199,1.6578961610794067,2.303351879119873
200,1.6156573295593262,2.303105115890503
201,1.6837745904922485,2.305469036102295
202,1.6659263372421265,2.302363634109497
203,1.7103173732757568,2.3028576374053955
204,1.5494433641433716,2.303229808807373
205,1.7109719514846802,2.3034746646881104
206,1.5146414041519165,2.301867723464966
207,1.521944522857666,2.3022663593292236
208,1.723107099533081,2.3019754886627197
209,1.4726556539535522,2.3013105392456055
210,1.5649724006652832,2.303065299987793
211,1.6236298084259033,2.3038642406463623
212,1.4982022047042847,2.3026561737060547
213,1.5591607093811035,2.3012936115264893
214,1.5785245895385742,2.3036980628967285
215,1.7348146438598633,2.302745819091797
216,1.6491079330444336,2.3009607791900635
217,1.6096409559249878,2.3030025959014893
218,1.6264622211456299,2.303591728210449
219,1.5936120748519897,2.3046152591705322
220,1.506887435913086,2.301184892654419
221,1.5699074268341064,2.3041727542877197
222,1.5393681526184082,2.3015527725219727
223,1.4885917901992798,2.302335739135742
224,1.6241261959075928,2.303236722946167
225,1.5942429304122925,2.3064184188842773
226,1.5726792812347412,2.3015427589416504
227,1.5071009397506714,2.3022689819335938
228,1.6648229360580444,2.3036184310913086
229,1.5746195316314697,2.3041253089904785
230,1.5859899520874023,2.304196357727051
231,1.653329610824585,2.3040831089019775
232,1.4471955299377441,2.3023805618286133
233,1.6018555164337158,2.304318428039551
234,1.585713267326355,2.3022119998931885
235,1.5157485008239746,2.302595615386963
236,1.3954238891601562,2.302715539932251
237,1.5702686309814453,2.302877426147461
238,1.5647107362747192,2.303239583969116
239,1.5706182718276978,2.304093837738037
240,1.4539462327957153,2.3016786575317383
241,1.412265419960022,2.3030552864074707
242,1.4611767530441284,2.3017797470092773
243,1.4690830707550049,2.3030624389648438
244,1.509942889213562,2.3027849197387695
245,1.3682069778442383,2.30267071723938
246,1.7145812511444092,2.30287766456604
247,1.623764991760254,2.301609992980957
248,1.4442687034606934,2.302765369415283
249,1.7525709867477417,2.303960084915161
250,1.5156538486480713,2.3033504486083984
251,1.5996899604797363,2.3033604621887207
252,1.6482524871826172,2.303215503692627
253,1.4337666034698486,2.302783489227295
254,1.6336253881454468,2.3029658794403076
255,1.6080639362335205,2.302610158920288
256,1.4230141639709473,2.30232834815979
257,1.6416435241699219,2.30185604095459
258,1.514525055885315,2.3019402027130127
259,1.514993667602539,2.301790237426758
260,1.4901745319366455,2.302152395248413
261,1.500558614730835,2.301126718521118
262,1.4548460245132446,2.302067518234253
263,1.5662622451782227,2.3025896549224854
264,1.5462428331375122,2.3031816482543945
265,1.6800917387008667,2.302079916000366
266,1.4978612661361694,2.303196430206299
267,1.5232832431793213,2.3026649951934814
268,1.7380629777908325,2.3022971153259277
269,1.6157203912734985,2.3021717071533203
270,1.412907600402832,2.3016481399536133
271,1.519888997077942,2.303395986557007
272,1.7293882369995117,2.3041303157806396
273,1.5259133577346802,2.303297996520996
274,1.6735326051712036,2.3024511337280273
275,1.4228966236114502,2.302625894546509
276,1.5853986740112305,2.3032522201538086
277,1.578757643699646,2.3040497303009033
278,1.5439366102218628,2.302595615386963
279,1.4460196495056152,2.3026256561279297
280,1.6726149320602417,2.3014323711395264
281,1.5983221530914307,2.303154230117798
282,1.6388179063796997,2.30366849899292
283,1.495285987854004,2.3034396171569824
284,1.4187366962432861,2.303074836730957
285,1.5438216924667358,2.304356813430786
286,1.592251181602478,2.30373477935791
287,1.5475282669067383,2.303264617919922
288,1.611125111579895,2.3034629821777344
289,1.4556711912155151,2.3035728931427
290,1.430130124092102,2.3049819469451904
291,1.5417319536209106,2.302626371383667
292,1.5584138631820679,2.303210735321045
293,1.4563112258911133,2.302903890609741
294,1.465631127357483,2.3027589321136475
295,1.483373761177063,2.3021695613861084
296,1.4718501567840576,2.3027000427246094
297,1.3931655883789062,2.303006649017334
298,1.5345087051391602,2.3032431602478027
299,1.5643250942230225,2.302133083343506
300,1.5688291788101196,2.3022634983062744
301,1.5510468482971191,2.3028194904327393
302,1.5296915769577026,2.303457736968994
303,1.4993996620178223,2.302753448486328
304,1.4393075704574585,2.3028721809387207
305,1.5020942687988281,2.3026928901672363
306,1.439456582069397,2.302370548248291
307,1.4113686084747314,2.3017385005950928
308,1.47084379196167,2.3033499717712402
309,1.5193613767623901,2.302678346633911
310,1.4376447200775146,2.3020870685577393
311,1.532536268234253,2.303839683532715
312,1.4842448234558105,2.3037638664245605
313,1.5277466773986816,2.302844762802124
314,1.4323774576187134,2.305032968521118
315,1.5051485300064087,2.3016409873962402
316,1.4427268505096436,2.302004098892212
317,1.5387814044952393,2.3005833625793457
318,1.499199628829956,2.301949977874756
319,1.5765783786773682,2.3027052879333496
320,1.583104133605957,2.303208351135254
321,1.6215656995773315,2.3019700050354004
322,1.474043369293213,2.302337408065796
323,1.4229722023010254,2.3021152019500732
324,1.4741053581237793,2.3036370277404785
325,1.5187915563583374,2.3030571937561035
326,1.5526663064956665,2.3021535873413086
327,1.3887361288070679,2.30442476272583
328,1.5196583271026611,2.304093360900879
329,1.3705470561981201,2.3037045001983643
330,1.488896131515503,2.301028251647949
331,1.491205096244812,2.301340341567993
332,1.3933355808258057,2.303612470626831
333,1.4108529090881348,2.3007850646972656
334,1.6064871549606323,2.30293869972229
335,1.6169941425323486,2.303701639175415
336,1.457927942276001,2.3034188747406006
337,1.554964303970337,2.3028032779693604
338,1.5155376195907593,2.3030314445495605
339,1.5782216787338257,2.3033432960510254
340,1.544988989830017,2.302906036376953
341,1.4226328134536743,2.3033721446990967
342,1.5302963256835938,2.30342698097229
343,1.3949923515319824,2.3005661964416504
344,1.5221604108810425,2.303490161895752
345,1.536324381828308,2.3024699687957764
346,1.5279080867767334,2.303290367126465
347,1.4884353876113892,2.301934003829956
348,1.4472919702529907,2.3010802268981934
349,1.3877516984939575,2.302870035171509
350,1.5311709642410278,2.3038997650146484
351,1.6008553504943848,2.306089401245117
352,1.4849449396133423,2.299908399581909
353,1.44650399684906,2.3025238513946533
354,1.4122684001922607,2.3029162883758545
355,1.5481069087982178,2.3053905963897705
356,1.5088382959365845,2.302666187286377
357,1.4117411375045776,2.3021767139434814
358,1.4692331552505493,2.302194833755493
359,1.401832938194275,2.30267333984375
360,1.566203236579895,2.302638292312622
361,1.4951235055923462,2.3031821250915527
362,1.2929003238677979,2.302863121032715
363,1.4924432039260864,2.3028857707977295
364,1.4604812860488892,2.302666664123535
365,1.3858990669250488,2.3032429218292236
366,1.3963998556137085,2.3019745349884033
367,1.2854763269424438,2.3031249046325684
368,1.4130157232284546,2.301178455352783
369,1.3926055431365967,2.3024964332580566
370,1.4719817638397217,2.300508975982666
371,1.5062718391418457,2.3012874126434326
372,1.3726543188095093,2.3029160499572754
373,1.3219530582427979,2.304555654525757
374,1.320678472518921,2.3036510944366455
375,1.4049583673477173,2.303989887237549
376,1.642325520515442,2.30411958694458
377,1.4150598049163818,2.3021914958953857
378,1.5285454988479614,2.3034181594848633
379,1.3293973207473755,2.302159309387207
380,1.4990545511245728,2.305626392364502
381,1.3562008142471313,2.302122116088867
382,1.1816937923431396,2.302741289138794
383,1.3380283117294312,2.3029944896698
384,1.4869651794433594,2.304980993270874
385,1.398219347000122,2.3021509647369385
386,1.4444087743759155,2.303086757659912
387,1.421109914779663,2.303023338317871
388,1.3487409353256226,2.3027586936950684
389,1.5270870923995972,2.303293228149414
390,1.3876819610595703,2.30354642868042
391,1.254002571105957,2.301778793334961
392,1.3526510000228882,2.302375555038452
393,1.435791015625,2.302838087081909
394,1.2966028451919556,2.3034582138061523
395,1.32089364528656,2.3031680583953857
396,1.3152825832366943,2.3039398193359375
397,1.3163013458251953,2.3031349182128906
398,1.366979718208313,2.30281400680542
399,1.4839857816696167,2.3026223182678223
400,1.501897931098938,2.3011038303375244
401,1.407005786895752,2.3029541969299316
402,1.608177661895752,2.3032169342041016
403,1.3106019496917725,2.301725387573242
404,1.362735390663147,2.301987886428833
405,1.3869045972824097,2.3024187088012695
406,1.4938364028930664,2.3027472496032715
407,1.2508392333984375,2.3034632205963135
408,1.3933387994766235,2.301591157913208
409,1.2827610969543457,2.3032116889953613
410,1.2450203895568848,2.302365303039551
411,1.376902461051941,2.301598072052002
412,1.4554016590118408,2.3022313117980957
413,1.2976503372192383,2.302767038345337
414,1.240906834602356,2.3039469718933105
415,1.4177448749542236,2.3023321628570557
416,1.4860882759094238,2.302110433578491
417,1.551851749420166,2.302633762359619
418,1.3408081531524658,2.3022844791412354
419,1.3907122611999512,2.303189277648926
420,1.3001576662063599,2.3026552200317383
421,1.3965140581130981,2.302098035812378
422,1.4545882940292358,2.3021717071533203
423,1.3356413841247559,2.304292678833008
424,1.3560490608215332,2.3007993698120117
425,1.4182466268539429,2.303332567214966
426,1.3808503150939941,2.302624225616455
427,1.273630142211914,2.3042426109313965
428,1.2478526830673218,2.3016607761383057
429,1.3200266361236572,2.304595947265625
430,1.4052234888076782,2.3016886711120605
431,1.3956636190414429,2.3025941848754883
432,1.3151285648345947,2.302504062652588
433,1.3568905591964722,2.303131103515625
434,1.4598324298858643,2.3031530380249023
435,1.335358738899231,2.301302909851074
436,1.422090768814087,2.302144765853882
437,1.3934636116027832,2.303377866744995
438,1.5308153629302979,2.3023242950439453
439,1.3088926076889038,2.3032760620117188
440,1.4544059038162231,2.3017618656158447
441,1.2812217473983765,2.3032262325286865
442,1.37861967086792,2.302182674407959
443,1.3379948139190674,2.3028666973114014
444,1.2386776208877563,2.3020102977752686
445,1.3480868339538574,2.302733898162842
446,1.511324405670166,2.301854133605957
447,1.4297417402267456,2.3036463260650635
448,1.3777586221694946,2.303184747695923
449,1.4200302362442017,2.3031914234161377
450,1.345283031463623,2.3024260997772217
451,1.1790480613708496,2.304431200027466
452,1.388504147529602,2.3029606342315674
453,1.3450645208358765,2.3023064136505127
454,1.3462846279144287,2.3026070594787598
455,1.2459070682525635,2.302663803100586
456,1.2428410053253174,2.3039326667785645
457,1.3897374868392944,2.3043909072875977
458,1.2443227767944336,2.303217887878418
459,1.31534743309021,2.303447723388672
460,1.3683955669403076,2.3039543628692627
461,1.3306541442871094,2.303333282470703
462,1.2845643758773804,2.3022961616516113
463,1.436135172843933,2.3030190467834473
464,1.3926013708114624,2.300985336303711
465,1.4337379932403564,2.302037239074707
466,1.4886069297790527,2.3037967681884766
467,1.148260235786438,2.304398536682129
468,1.422507882118225,2.302928924560547
469,1.4468793869018555,2.301621437072754
470,1.4174251556396484,2.302856922149658
471,1.418357253074646,2.3015992641448975
472,1.3747920989990234,2.3030529022216797
473,1.3947383165359497,2.302360773086548
474,1.448110818862915,2.303086996078491
475,1.3719662427902222,2.30149245262146
476,1.5224615335464478,2.3041298389434814
477,1.2279435396194458,2.302356719970703
478,1.291762351989746,2.3033218383789062
479,1.0564199686050415,2.3050625324249268
480,1.2642481327056885,2.3019275665283203
481,1.2655786275863647,2.3020639419555664
482,1.415204644203186,2.301300287246704
483,1.196858286857605,2.3037567138671875
484,1.3582189083099365,2.303579807281494
485,1.3336772918701172,2.302701950073242
486,1.2330212593078613,2.3026034832000732
487,1.391223430633545,2.302382469177246
488,1.2631334066390991,2.3029003143310547
489,1.3241181373596191,2.303412437438965
490,1.319419264793396,2.301588773727417
491,1.4233309030532837,2.3030827045440674
492,1.3033993244171143,2.303394079208374
493,1.301404595375061,2.3026926517486572
494,1.1819939613342285,2.3043813705444336
495,1.427895188331604,2.30204701423645
496,1.518991470336914,2.3032329082489014
497,1.3737478256225586,2.300863742828369
498,1.3065862655639648,2.302942991256714
499,1.258967399597168,2.3029608726501465
500,1.319042682647705,2.3019981384277344
501,1.2970764636993408,2.30338716506958
502,1.1932576894760132,2.3035194873809814
503,1.3157238960266113,2.301530599594116
504,1.3294668197631836,2.3022654056549072
505,1.4157803058624268,2.303485870361328
506,1.152356743812561,2.3026556968688965
507,1.3107926845550537,2.303168296813965
508,1.3949182033538818,2.3021302223205566
509,1.2731603384017944,2.303978204727173
510,1.3165441751480103,2.3018953800201416
511,1.2830829620361328,2.30129075050354
512,1.295603632926941,2.3031582832336426
513,1.2284603118896484,2.303995370864868
514,1.3437954187393188,2.302893877029419
515,1.2955139875411987,2.3026909828186035
516,1.2633516788482666,2.3018155097961426
517,1.3186026811599731,2.303550958633423
518,1.3820719718933105,2.300964593887329
519,1.3415286540985107,2.304800510406494
520,1.2604080438613892,2.304262161254883
521,1.2330870628356934,2.3026726245880127
522,1.1480438709259033,2.302661418914795
523,1.3105140924453735,2.3030691146850586
524,1.2341837882995605,2.3035717010498047
525,1.1794649362564087,2.3023290634155273
526,1.2315984964370728,2.3022260665893555
527,1.118341326713562,2.303194046020508
528,1.1728154420852661,2.3045144081115723
529,1.3571432828903198,2.3031747341156006
530,1.1379218101501465,2.3024258613586426
531,1.231337308883667,2.3026821613311768
532,1.2262725830078125,2.3024933338165283
533,1.1236610412597656,2.303765058517456
534,1.1864477396011353,2.3028762340545654
535,1.3855122327804565,2.3033955097198486
536,1.1865472793579102,2.3015952110290527
537,1.2682163715362549,2.3023226261138916
538,1.1137052774429321,2.3017005920410156
539,1.2829135656356812,2.304084300994873
540,1.2467823028564453,2.3018336296081543
541,1.2042492628097534,2.301901340484619
542,1.0608845949172974,2.3047332763671875
543,1.2738068103790283,2.302863121032715
544,1.2936961650848389,2.3023557662963867
545,1.2212458848953247,2.3020005226135254
546,1.2924305200576782,2.3030052185058594
547,1.1949710845947266,2.3037238121032715
548,1.193552017211914,2.3035218715667725
549,1.22632896900177,2.3023059368133545
550,1.2470191717147827,2.304861307144165
551,1.4171730279922485,2.302532196044922
552,1.1893501281738281,2.303610324859619
553,1.301345705986023,2.3027710914611816
554,1.145391583442688,2.302410840988159
555,1.1537584066390991,2.3019838333129883
556,1.249017357826233,2.302846908569336
557,1.2012971639633179,2.301969051361084
558,1.1797102689743042,2.3010501861572266
559,1.2078909873962402,2.3022024631500244
560,1.201906681060791,2.305910110473633
561,1.169702410697937,2.301931858062744
562,1.3640977144241333,2.3035759925842285
563,1.2682647705078125,2.3023269176483154
564,1.201442003250122,2.3013689517974854
565,1.2039798498153687,2.3027422428131104
566,1.3038939237594604,2.3037474155426025
567,1.2316615581512451,2.303144931793213
568,1.1925361156463623,2.302631139755249
569,1.2133440971374512,2.3030357360839844
570,1.263703465461731,2.300746202468872
571,1.2102854251861572,2.301365852355957
572,1.1181622743606567,2.3021416664123535
573,1.2545114755630493,2.3014285564422607
574,1.3291456699371338,2.3034145832061768
575,1.151735782623291,2.301626682281494
576,1.3563830852508545,2.301866292953491
577,1.332194209098816,2.3017961978912354
578,1.2283298969268799,2.3022069931030273
579,1.1590352058410645,2.301032304763794
580,1.2439602613449097,2.3041019439697266
581,1.0925030708312988,2.3031888008117676
582,1.2112126350402832,2.303290367126465
583,1.451709508895874,2.304893970489502
584,1.3290904760360718,2.304075241088867
585,1.3201204538345337,2.3030247688293457
586,1.354241132736206,2.3037538528442383
587,1.351265788078308,2.302528142929077
588,1.2270736694335938,2.3042163848876953
589,1.1549506187438965,2.304527759552002
590,1.3066486120224,2.3044137954711914
591,1.2998696565628052,2.301997661590576
592,1.2143422365188599,2.3017003536224365
593,1.3046823740005493,2.3023617267608643
594,1.2736696004867554,2.302493095397949
595,1.167275071144104,2.303133726119995
596,1.4488439559936523,2.304560661315918
597,1.1420475244522095,2.3013129234313965
598,1.3377110958099365,2.3016302585601807
599,1.1415622234344482,2.3046202659606934
600,1.2337747812271118,2.3032238483428955
601,1.1775472164154053,2.303399085998535
602,1.094114899635315,2.3018369674682617
603,1.1663007736206055,2.3041348457336426
604,1.186989188194275,2.302919864654541
605,1.1440768241882324,2.303036689758301
606,1.0670037269592285,2.305248498916626
607,1.164646029472351,2.3009066581726074
608,1.1029038429260254,2.303273916244507
609,1.1586964130401611,2.302643060684204
610,1.3731685876846313,2.303748607635498
611,1.2032116651535034,2.3034605979919434
612,1.3146997690200806,2.302140235900879
613,1.0581988096237183,2.3003036975860596
614,1.0499377250671387,2.3023622035980225
615,1.0548689365386963,2.299682855606079
616,1.1587721109390259,2.3020293712615967
617,1.062866449356079,2.302488088607788
618,1.026898741722107,2.30115008354187
619,1.234604001045227,2.304683208465576
620,1.1053047180175781,2.302506685256958
621,1.2310221195220947,2.3040075302124023
622,1.3506473302841187,2.3022048473358154
623,1.2634687423706055,2.3041293621063232
624,1.17351496219635,2.302194595336914
625,1.2057362794876099,2.302872896194458
626,1.2604657411575317,2.306138277053833
627,1.195933222770691,2.3035385608673096
628,1.27010178565979,2.304729461669922
629,1.356255292892456,2.300980806350708
630,1.2147603034973145,2.300766706466675
631,1.1532676219940186,2.303018569946289
632,1.2029920816421509,2.3034472465515137
633,1.3712060451507568,2.304267644882202
634,1.162543773651123,2.3017215728759766
635,1.3896535634994507,2.303652286529541
636,1.189233660697937,2.303276777267456
637,1.0487890243530273,2.306215524673462
638,1.204120397567749,2.3018908500671387
639,1.2551387548446655,2.303128480911255
640,1.1004271507263184,2.304544687271118
641,1.220570683479309,2.303295850753784
642,1.149348497390747,2.303385019302368
643,1.1730939149856567,2.3013479709625244
644,0.9816084504127502,2.3021392822265625
645,1.0827865600585938,2.3015377521514893
646,1.0877153873443604,2.3033111095428467
647,1.1797327995300293,2.300964832305908
648,1.2155095338821411,2.301940441131592
649,1.2130465507507324,2.3037660121917725
650,1.06581449508667,2.3021018505096436
651,1.2463997602462769,2.3028175830841064
652,1.071305274963379,2.302170515060425
653,0.951808750629425,2.3027613162994385
654,1.2255820035934448,2.3017690181732178
655,1.1574032306671143,2.303077220916748
656,0.9557338356971741,2.302781343460083
657,1.0402861833572388,2.303476333618164
658,1.1713414192199707,2.303832530975342
659,1.206202507019043,2.302340269088745
660,1.1647800207138062,2.3022875785827637
661,1.1625601053237915,2.302215337753296
662,1.2289671897888184,2.303647994995117
663,1.0131351947784424,2.3022618293762207
664,1.1490358114242554,2.302199602127075
665,1.1048660278320312,2.3011538982391357
666,1.2881780862808228,2.303679943084717
667,0.9655137658119202,2.302818775177002
668,1.2211211919784546,2.3011884689331055
669,1.1753299236297607,2.303429365158081
670,0.970028281211853,2.3030502796173096
671,1.0236150026321411,2.3018054962158203
672,1.052820086479187,2.303715705871582
673,1.0386093854904175,2.304715156555176
674,1.1167869567871094,2.303385019302368
675,1.1811197996139526,2.3029301166534424
676,1.0898854732513428,2.303010940551758
677,1.0997380018234253,2.3032007217407227
678,1.0563949346542358,2.303269624710083
679,1.3823397159576416,2.3024954795837402
680,1.0119965076446533,2.3036673069000244
681,1.1169934272766113,2.3031492233276367
682,1.1238690614700317,2.302835702896118
683,1.2377893924713135,2.302602767944336
684,1.3493728637695312,2.304422378540039
685,1.0169315338134766,2.3032307624816895
686,1.1560128927230835,2.303419589996338
687,1.1931051015853882,2.3027281761169434
688,1.1437289714813232,2.303957939147949
689,1.3270539045333862,2.302441120147705
690,1.1292688846588135,2.3024253845214844
691,1.0993659496307373,2.3017935752868652
692,1.3177125453948975,2.302934169769287
693,1.1492489576339722,2.302436590194702
694,1.1141763925552368,2.3029251098632812
695,1.0567928552627563,2.30275559425354
696,1.128993272781372,2.3022260665893555
697,1.1159982681274414,2.30253529548645
698,1.0367127656936646,2.303598403930664
699,1.0349432229995728,2.304046392440796
700,1.266714096069336,2.303226947784424
701,1.0550047159194946,2.303631067276001
702,1.2077667713165283,2.302938222885132
703,1.095516562461853,2.30216121673584
704,1.0193631649017334,2.3026368618011475
705,1.0713105201721191,2.303011417388916
706,1.0899087190628052,2.3031277656555176
707,1.1448007822036743,2.3023037910461426
708,0.9865817427635193,2.3022258281707764
709,1.0513031482696533,2.3026864528656006
710,1.0093520879745483,2.3027760982513428
711,1.1071836948394775,2.302016258239746
712,0.9613919258117676,2.303161144256592
713,1.2057867050170898,2.303460121154785
714,1.142281174659729,2.302638530731201
715,1.1244903802871704,2.3027703762054443
716,1.0668305158615112,2.3032784461975098
717,1.2474949359893799,2.3027279376983643
718,1.2964632511138916,2.30269718170166
719,1.2371975183486938,2.301823616027832
720,1.2520278692245483,2.3020644187927246
721,1.220907211303711,2.302492380142212
722,1.0853670835494995,2.303508996963501
723,1.224132776260376,2.3025588989257812
724,1.0900713205337524,2.3027570247650146
