step,min_loss,max_loss
545,0.8888427019119263,1.349230170249939
546,0.6829009652137756,1.2346372604370117
547,0.7157913446426392,1.200076937675476
548,0.775646448135376,1.2645527124404907
549,0.9198300242424011,1.3617345094680786
550,0.949369490146637,1.3917244672775269
551,0.7035305500030518,1.1771925687789917
552,1.0959937572479248,1.5108147859573364
553,0.8494734764099121,1.310005784034729
554,0.7857301235198975,1.2607836723327637
555,0.9096868634223938,1.3075592517852783
556,0.7155711054801941,1.2120795249938965
557,0.9176145792007446,1.4581929445266724
558,0.826822817325592,1.3371565341949463
559,0.6311808824539185,1.2321522235870361
560,0.7363889217376709,1.3723385334014893
561,0.8612255454063416,1.3277636766433716
562,0.6379917860031128,1.0198233127593994
563,0.6864702105522156,1.1469730138778687
564,0.8283244371414185,1.43857741355896
565,0.730897843837738,1.2952104806900024
566,0.7623095512390137,1.5920345783233643
567,0.6978869438171387,1.225580096244812
568,0.6347505450248718,1.3711434602737427
569,0.7778500914573669,1.2925657033920288
570,0.7536385655403137,1.4797269105911255
571,0.8645503520965576,1.5533082485198975
572,0.6517067551612854,1.3243556022644043
573,0.585071325302124,1.216576099395752
574,0.9116487503051758,1.3039312362670898
575,0.9179426431655884,1.3186917304992676
576,0.775592565536499,1.2747340202331543
577,0.8389820456504822,1.34320867061615
578,0.5734809637069702,1.2448991537094116
579,0.7848025560379028,1.268257737159729
580,0.8716869354248047,1.3988211154937744
581,0.7396537065505981,1.2096903324127197
582,0.9160252213478088,1.3124399185180664
583,0.6867929697036743,1.3222129344940186
584,0.7701533436775208,1.2908505201339722
585,0.7568396329879761,1.2993446588516235
586,0.8480398058891296,1.249401330947876
587,0.7238818407058716,1.2345727682113647
588,0.8580028414726257,1.2970263957977295
589,0.6626142859458923,1.0526715517044067
590,0.8818731904029846,1.1414895057678223
591,0.7282295227050781,1.1893202066421509
592,0.7127318382263184,1.2142624855041504
593,0.8153466582298279,1.2248401641845703
594,0.7974002361297607,1.3616735935211182
595,0.7244142889976501,1.3569271564483643
596,0.729653537273407,1.3370660543441772
597,0.7423604726791382,1.331970453262329
598,0.8014805316925049,1.3121331930160522
599,0.8473503589630127,1.4018032550811768
600,0.8218634724617004,1.289292573928833
601,0.6998671293258667,1.2183395624160767
602,0.8364307284355164,1.4195460081100464
603,0.7648245692253113,1.2053767442703247
604,0.7152196764945984,1.2904331684112549
605,0.730927050113678,1.1813132762908936
606,0.9081594944000244,1.3099257946014404
607,0.7979183793067932,1.1900511980056763
608,0.6782029271125793,1.1862521171569824
609,0.6056361794471741,1.0541553497314453
610,0.7096627354621887,1.1998990774154663
611,0.5796954035758972,1.236346960067749
612,0.7120233178138733,1.2175779342651367
613,0.6180530786514282,1.1118649244308472
614,0.8046395778656006,1.2846481800079346
615,0.7496287822723389,1.1710162162780762
616,0.6166342496871948,1.1041853427886963
617,0.6520715951919556,1.219635248184204
618,1.0275382995605469,1.47209894657135
619,0.8239207863807678,1.2064992189407349
620,0.7593948245048523,1.2622580528259277
621,0.7197341918945312,1.3264611959457397
622,0.8560429811477661,1.2107352018356323
623,0.9207690358161926,1.323974847793579
624,0.6844756007194519,1.2029801607131958
625,0.8189093470573425,1.46954345703125
626,0.8393678665161133,1.2779192924499512
627,0.6918671131134033,1.1949949264526367
628,0.7407171130180359,1.413307547569275
629,0.8019071221351624,1.3261216878890991
630,0.686060905456543,1.2140063047409058
631,0.8815569281578064,1.2680115699768066
632,0.7612643837928772,1.3547632694244385
633,0.8345640897750854,1.3920799493789673
634,0.8519061803817749,1.3993626832962036
635,0.631722629070282,1.2596017122268677
636,0.8105825781822205,1.3018169403076172
637,0.6914846897125244,1.189276099205017
638,0.664389967918396,1.2749162912368774
639,0.6755401492118835,1.0975857973098755
640,0.6559860706329346,1.0175824165344238
641,0.7362620234489441,1.250861406326294
642,0.6633121371269226,1.2770867347717285
643,0.8614332675933838,1.2710790634155273
644,0.7733720541000366,1.2580366134643555
645,0.8317008018493652,1.0894616842269897
646,0.8446847796440125,1.1102508306503296
647,0.8677113652229309,1.4135650396347046
648,0.6996773481369019,1.3510628938674927
649,0.6692619323730469,1.0597947835922241
650,0.7381273508071899,1.1458004713058472
651,0.7029775977134705,1.1203879117965698
652,0.7976827621459961,1.2142258882522583
653,0.8102405071258545,1.28384268283844
654,0.7847057580947876,1.1686654090881348
655,0.8400967717170715,1.2795400619506836
656,0.9455671906471252,1.255866527557373
657,0.9118399024009705,1.353345274925232
658,0.6084808111190796,1.1026599407196045
659,0.781960129737854,1.1332249641418457
660,0.7041941285133362,1.0699219703674316
661,0.6807674169540405,1.1923213005065918
662,0.5897144079208374,1.0968620777130127
663,0.8416818380355835,1.2955223321914673
664,0.7060972452163696,1.1887257099151611
665,0.7346037030220032,1.1246306896209717
666,0.7252863645553589,1.0981276035308838
667,0.7561696171760559,1.1851369142532349
668,0.8488752841949463,1.370297908782959
669,0.6846564412117004,1.1251368522644043
670,0.5927526354789734,1.0941137075424194
671,0.7300786972045898,1.288427710533142
672,0.7211785912513733,1.0430645942687988
673,0.7304707169532776,1.249405026435852
674,0.922770082950592,1.3771796226501465
675,0.8260061740875244,1.160715103149414
676,0.7459460496902466,1.1457653045654297
677,0.8738230466842651,1.2073156833648682
678,0.8025054335594177,1.3094590902328491
679,0.7273099422454834,1.2730568647384644
680,0.7724800705909729,1.3830056190490723
681,0.6182374358177185,1.1421091556549072
682,0.5791941285133362,1.0378077030181885
683,0.6991098523139954,1.1625044345855713
684,0.6885133385658264,1.071496605873108
685,0.8006591200828552,1.2711013555526733
686,0.624658465385437,1.1133143901824951
687,0.5942962765693665,1.0316567420959473
688,0.6386443376541138,1.062921166419983
689,0.7811650037765503,1.131123423576355
690,0.7967074513435364,1.1946195363998413
691,0.652782678604126,1.1543294191360474
692,0.6372416019439697,1.0828845500946045
693,0.6596364378929138,1.0987097024917603
694,0.7363273501396179,1.1798431873321533
695,0.7198678255081177,0.9686947464942932
696,0.6366488337516785,1.0249139070510864
697,0.6940893530845642,1.0261470079421997
698,0.666695237159729,1.0496374368667603
699,0.6373289823532104,1.1469967365264893
700,0.8499241471290588,1.2875924110412598
701,0.7819690108299255,1.208987832069397
702,0.7643240690231323,1.1595312356948853
703,0.7915325164794922,1.204596757888794
704,0.6084372401237488,0.9389960169792175
705,0.6980727314949036,1.1448850631713867
706,0.8276675939559937,1.1449161767959595
707,0.5525079965591431,1.0241631269454956
708,0.7979980111122131,1.1462482213974
709,0.5867632627487183,0.9986702799797058
710,0.8779252767562866,1.2675971984863281
711,0.7228134870529175,1.1536228656768799
